rank,ticker,price,expected_irr,median_irr,p10_irr,p90_irr,above_hurdle_weight,hurdle_rate,permanent_loss_weight,expected_shortfall,hurdle_cvar,intrinsic_value_low,intrinsic_value_base,intrinsic_value_high,upside_to_base,model_confidence,data_confidence,model_uncertainty,business_quality,valuation_excess,evidence_confidence,name,sector,industry,model_family,market_cap,financial_persistence_score,roic,incremental_roic,wacc,roic_minus_wacc,normalized_operating_margin,current_operating_margin,revenue_cagr,net_debt_to_ebitda,sbc_intensity,net_share_change_cagr,risk_flags,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,price_as_of,is_price_fresh,downside_penalty,ambiguity_penalty,permanent_loss_penalty,hurdle_penalty,robust_return
509,TKR,137.06,-0.15806884942358004,-0.14992298060096793,-0.232821563372272,-0.0996078731201123,0.0,0.12,1.0,0.232821563372272,0.352821563372272,30.095019755123708,37.29878250784935,45.984062088814625,-0.7278652961633638,0.8209,1.0,0.07197984512607986,0.7381,-0.2699229806009679,0.8209,The Timken Company,Industrials,Manufacturing - Tools & Accessories,general_dcf,9524917541.0,0.7381,0.08985486352605736,0.03025048751185351,0.09471821736215218,-0.004863353836094819,0.13155764063626185,0.1275252525252525,0.03584249380133353,2.2169197396963125,0.0056636781106494645,-0.018826081490035507,incremental_roic_below_wacc,8,2025,ttm,2026-05-06,2026-06-12,True,0.232821563372272,0.03598992256303993,0.5,0.352821563372272,-0.352821563372272
510,MAMA,14.91,-0.15857104666065425,-0.14757058529648928,-0.3199010247830302,-0.019241991266608208,0.0,0.12,0.75,0.3199010247830302,0.43990102478303017,2.2292026758309436,6.183012630795007,12.153299748116082,-0.5853110240915489,0.4513,1.0,0.166790516758211,0.7417,-0.26757058529648925,0.4513,"Mama's Creations, Inc.",Consumer Defensive,Packaged Foods,general_dcf,606936897.0,0.7417,0.16382128468031373,0.30416512346704916,0.07481563546673438,0.08900564921357935,0.05028082441263068,0.043324085083894834,0.2926435651069943,-0.7228631181272347,0.00891119615983394,0.05102265572832376,ongoing_dilution;cyclical_revenue,8,2026,ttm,2026-06-08,2026-06-12,True,0.3199010247830302,0.0833952583791055,0.375,0.43990102478303017,-0.43990102478303017
511,CSW,272.07,-0.15887562222778792,-0.14729793556616635,-0.2835604092979337,-0.05734620848088522,0.0,0.12,0.75,0.2835604092979337,0.4035604092979337,28.010878422406,80.9378628406895,143.957035718034,-0.7025108874896553,0.6117,1.0,0.12475610040852422,0.7194,-0.2672979355661663,0.6117,"CSW Industrials, Inc.",Industrials,Industrial - Machinery,general_dcf,4440041740.0,0.7194,0.07148942963311061,0.055614844355563,0.07967143623844083,-0.008182006605330222,0.1716362628906576,0.17011885836114576,0.174969916637574,3.5749413914019494,0.014551485797891126,0.0244008288821691,elevated_leverage;cyclical_revenue;incremental_roic_below_wacc,8,2026,ttm,2026-05-26,2026-06-12,True,0.2835604092979337,0.06237805020426211,0.375,0.4035604092979337,-0.4035604092979337
512,RES,7.19,-0.1599662692286074,-0.026175806485116453,-0.95,0.3624865360558032,0.25,0.12,0.25,0.95,1.0699999999999998,-0.9523397902477804,4.843678950471409,25.78670622511304,-0.32633116126962325,0.3877,1.0,0.6746122680279015,0.3375,-0.14617580648511644,0.3877,"RPC, Inc.",Energy,Oil & Gas Equipment & Services,general_dcf,1593577220.0,0.3375,0.04105537140662626,0.08115530904605715,0.07448232415525367,-0.03342695274862741,0.05194183025064679,0.03006959330696322,-0.008030067999033719,-0.570228824564817,0.004872412168603638,0.012347059408320815,cyclical_revenue,8,2025,ttm,2026-05-08,2026-06-12,True,0.95,0.33730613401395076,0.125,1.0699999999999998,-1.0699999999999998
513,PAY,21.12,-0.16038395497598681,-0.16315185115672642,-0.284731601527892,-0.03050051606260237,0.0,0.12,0.75,0.284731601527892,0.404731601527892,3.747790208938526,6.928133811959054,12.755906367159994,-0.6719633611761812,0.4322,0.95,0.14564954273264483,0.5867,-0.2831518511567264,0.41058999999999996,"Paymentus Holdings, Inc.",Technology,Information Technology Services,general_dcf,2648979612.0,0.5867,0.2793824151406756,2.850053283266977,0.11034408033624984,0.16903833480442573,0.040450245188497665,0.06751748243551484,-0.0543505331767522,-2.6498436167187944,0.012606897659292569,0.019320193734800872,cyclical_revenue;peak_cycle_margins,8,2025,ttm,2026-05-05,2026-06-12,True,0.284731601527892,0.07282477136632241,0.375,0.404731601527892,-0.404731601527892
514,KAI,282.45,-0.16060678405556245,-0.15111467136593998,-0.24248948877211657,-0.09770830471825316,0.0,0.12,1.0,0.24248948877211657,0.36248948877211656,53.83863111570865,83.47036206311134,103.7321949294495,-0.7044773869247253,0.7305,1.0,0.0804755920269317,0.722,-0.27111467136594,0.7305,Kadant Inc.,Industrials,Industrial - Machinery,general_dcf,3335300092.0,0.722,0.10703174548333019,0.06317994435176744,0.0987058233196076,0.00832592216372259,0.14892738725036447,0.14783430162177275,0.07511182391817739,1.129275168781067,0.0,0.0032406844295531645,incremental_roic_below_wacc,8,2025,ttm,2026-05-13,2026-06-12,True,0.24248948877211657,0.04023779601346585,0.5,0.36248948877211656,-0.36248948877211656
515,DXCM,75.37,-0.16081781759567088,-0.14281452336581418,-0.3379451023007276,-0.01969712135032748,0.0,0.12,0.75,0.3379451023007276,0.4579451023007276,11.75425098666211,26.181730072806985,43.76106007471833,-0.6526239873582728,0.6569,1.0,0.16941699047520006,0.7084,-0.2628145233658142,0.6569,"DexCom, Inc.",Healthcare,Medical - Devices,general_dcf,29083246276.000004,0.7084,0.4530686126358633,0.8165646582952667,0.1139301808831239,0.3391384317527394,0.14160742777167754,0.21449179102928662,0.24045248560262444,-0.7973380793933297,0.041631007923142754,-0.02716394732763383,peak_cycle_margins,8,2025,ttm,2026-04-30,2026-06-12,True,0.3379451023007276,0.08470849523760003,0.375,0.4579451023007276,-0.4579451023007276
516,WMT,121.04,-0.1609117479936685,-0.1529717869183514,-0.23738990376587019,-0.10031351437210104,0.0,0.12,1.0,0.23738990376587019,0.3573899037658702,26.304101891141997,40.23102378632612,52.32316690507275,-0.667622077112309,0.9077,1.0,0.07130719469688458,0.8428,-0.2729717869183514,0.9077,Walmart Inc.,Consumer Defensive,Discount Stores,general_dcf,963246003200.0,0.8428,0.14254615440729357,0.09590727000201303,0.07259133217216966,0.0699548222351239,0.0417489397208882,0.041614217467134514,0.04777754991382177,1.5439083144755092,0.0,-0.008319034749429188,,8,2026,ttm,2026-05-29,2026-06-12,True,0.23738990376587019,0.03565359734844229,0.5,0.3573899037658702,-0.3573899037658702
517,BOOT,170.61,-0.1609502135477669,-0.14786017962615003,-0.3284840440494009,-0.019596450889366644,0.0,0.12,0.75,0.3284840440494009,0.4484840440494009,17.120681956088813,35.43924219365252,81.4781052643302,-0.7922792204814928,0.4678,1.0,0.17040979658001715,0.3426,-0.26786017962615005,0.4678,"Boot Barn Holdings, Inc.",Consumer Cyclical,Apparel - Retail,general_dcf,5177582369.0,0.3426,0.11629141078058487,0.029039211055788106,0.1184766738329949,-0.0021852630524100275,0.12207338436209197,0.13272569402078835,0.16435095923890009,1.674022429916437,0.007144635045936769,0.0037832760599139093,cyclical_revenue;incremental_roic_below_wacc,8,2026,ttm,2026-05-14,2026-06-12,True,0.3284840440494009,0.08520489829000857,0.375,0.4484840440494009,-0.4484840440494009
518,CTS,66.13,-0.16157764293020588,-0.15415180036798115,-0.23107850928790863,-0.10692846169695255,0.0,0.12,1.0,0.23107850928790863,0.3510785092879086,17.828790898382284,22.491295054677202,25.71531617369519,-0.6598927104993618,0.7562,1.0,0.06938902379547804,0.7676,-0.27415180036798115,0.7562,CTS Corporation,Technology,"Hardware, Equipment & Parts",general_dcf,1890849138.0,0.7676,0.12267693232279674,0.03190255924973509,0.09444832798415179,0.02822860433864495,0.14853998647229244,0.15895986514371657,0.020583172515777237,0.03335714053825926,0.009410555224574608,-0.034645958569243684,incremental_roic_below_wacc,8,2025,ttm,2026-04-29,2026-06-12,True,0.23107850928790863,0.03469451189773902,0.5,0.3510785092879086,-0.3510785092879086
519,TRU,66.13,-0.16167097473808098,-0.08079611527500671,-0.5780173564562574,0.09292568805394696,0.0,0.12,0.75,0.5780173564562574,0.6980173564562574,-3.3371564652027663,25.243527415211897,59.95261076802411,-0.6182741960500242,0.6045,1.0,0.3473365222551022,0.2092,-0.2007961152750067,0.6045,TransUnion,Industrials,Consulting Services,general_dcf,12749864000.0,0.2092,0.06626912867942387,0.9992413008463686,0.10436412000351,-0.03809499132408613,0.19257207757210387,0.18056025727826674,0.10210143212025424,3.4351415094339623,0.026258091459594905,0.0027543606147959476,elevated_leverage;thin_interest_coverage,8,2025,ttm,2026-04-28,2026-06-12,True,0.5780173564562574,0.1736682611275511,0.375,0.6980173564562574,-0.6980173564562574
520,IBM,272.24,-0.16167139719400433,-0.13491697779245435,-0.3486064781580353,-0.028245155033073354,0.0,0.12,0.75,0.3486064781580353,0.4686064781580353,29.03970115378315,101.9779731651299,176.18052296290136,-0.6254115002750151,0.7062,1.0,0.16899466156248097,0.7597,-0.25491697779245437,0.7062,International Business Machines Corporation,Technology,Information Technology Services,general_dcf,255874292400.0,0.7597,0.11051083439552897,0.1679611650485437,0.0728102673784063,0.03770056701712267,0.1439620828678379,0.1635587932260452,-0.023191843102530085,4.644058428740624,0.018315551244746202,0.014346977515364845,elevated_leverage,8,2025,ttm,2026-04-23,2026-06-12,True,0.3486064781580353,0.08449733078124048,0.375,0.4686064781580353,-0.4686064781580353
521,ANET,163.24,-0.1621248870789713,-0.1568310830596601,-0.23776703254261516,-0.09707034965394992,0.0,0.12,1.0,0.23776703254261516,0.35776703254261516,30.84896246658584,46.3790329536808,61.891735453930956,-0.7158843852384171,0.6201,1.0,0.08174534144433263,0.9218,-0.2768310830596601,0.6201,"Arista Networks, Inc.",Technology,Computer Hardware,general_dcf,205546819058.99997,0.9218,3.1794789421061704,2.541673972213756,0.12535000000000002,3.0541289421061704,0.34139911629930414,0.4279240774879247,0.22695585796283524,-2.9154158406494854,0.05063950385040156,0.0020930458623871218,heavy_sbc;cyclical_revenue,8,2025,ttm,2026-05-06,2026-06-12,True,0.23776703254261516,0.04087267072216631,0.5,0.35776703254261516,-0.35776703254261516
522,PEG,79.7,-0.16235482411575503,0.029599551146384354,-0.95,0.2413816012442112,0.25,0.12,0.25,0.95,1.0699999999999998,0.30802133696906664,66.24614710828787,160.63218438292637,-0.16880618433766792,0.5933,1.0,0.6078918006221056,0.3389,-0.09040044885361564,0.5933,Public Service Enterprise Group Incorporated,Utilities,Regulated Electric,general_dcf,39716215739.0,0.3389,0.08395750519997351,0.4178713766367468,0.07209596560004261,0.011861539599930901,0.23252653674492513,0.25465061747694234,0.0329742925901062,3.7970342910101946,0.0,-0.0006657791581933248,elevated_leverage;thin_interest_coverage,8,2025,ttm,2026-05-05,2026-06-12,True,0.95,0.3039459003110528,0.125,1.0699999999999998,-1.0699999999999998
523,OSW,25.79,-0.1624700655927881,-0.19557655153330414,-0.95,0.6912728406954558,0.25,0.12,0.75,0.95,1.0699999999999998,-0.2274681596544861,7.2912557126139905,240.63196946174105,-0.7172836094372241,0.4037,1.0,0.8385254203477279,0.3853,-0.3155765515333041,0.4037,OneSpaWorld Holdings Limited,Consumer Cyclical,Leisure,general_dcf,2618067878.0,0.3853,0.15394081447897462,0.9260675284072056,0.09150000000000001,0.06244081447897461,0.04796748147328441,0.09437291330047866,0.08560570706924309,-0.13483975407429774,0.010495306456496923,0.024633965812139946,cyclical_revenue;peak_cycle_margins,8,2025,ttm,2026-05-01,2026-06-12,True,0.95,0.41926271017386396,0.375,1.0699999999999998,-1.0699999999999998
524,WINA,400.62,-0.16255305624545144,-0.16578668926158574,-0.20157580015074927,-0.11706304630788504,0.0,0.12,1.0,0.20157580015074927,0.32157580015074927,111.33544250916222,116.41349330028078,156.70767180375896,-0.7094166709093885,0.8175,1.0,0.04773137692143212,0.736,-0.28578668926158574,0.8175,Winmark Corporation,Consumer Cyclical,Apparel - Footwear & Accessories,general_dcf,1433286155.0,0.736,-10.825401973335492,1.5763065851904974,0.06964695192848094,-10.895048925263973,0.6372295432273115,0.6278585691475154,0.024766739371697044,0.7858206560946254,0.024455923364879176,0.01065693075225882,,8,2025,ttm,2026-04-15,2026-06-12,True,0.20157580015074927,0.02386568846071606,0.5,0.32157580015074927,-0.32157580015074927
525,MGEE,77.66,-0.16259170697012446,-0.13983574419398784,-0.3030299287405796,-0.06766541075194253,0.0,0.12,1.0,0.3030299287405796,0.4230299287405796,10.182325596482269,24.569819359271587,35.29242718624702,-0.6836232377121866,0.7749,1.0,0.12443525899431852,0.5636,-0.2598357441939878,0.7749,"MGE Energy, Inc.",Utilities,Diversified Utilities,general_dcf,2931393190.0,0.5636,0.061483191833038214,0.07533452179952184,0.07327625207311231,-0.011793060240074094,0.2041203556241532,0.2227559236734529,0.04141364666896852,3.2610378927102475,0.0,0.004092990335855973,elevated_leverage;thin_interest_coverage,8,2025,ttm,2026-05-05,2026-06-12,True,0.3030299287405796,0.06221762949715926,0.5,0.4230299287405796,-0.4230299287405796
526,TILE,31.87,-0.16421410719631235,-0.13459937430452548,-0.35596144205192104,-0.03169623812427741,0.0,0.12,0.75,0.35596144205192104,0.47596144205192104,3.094806143292951,9.13748089051235,14.22204319253185,-0.7132889585656621,0.6118,1.0,0.1737786019638218,0.4138,-0.2545993743045255,0.6118,"Interface, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",general_dcf,1850250839.0,0.4138,0.1563354937783247,0.08750397823597642,0.1288329931666396,0.027502500611685105,0.08507867026291561,0.12185897986452447,0.02339597107660496,0.9947971834797743,0.0098103002452005,0.001741070653922927,incremental_roic_below_wacc,8,2025,ttm,2026-05-12,2026-06-12,True,0.35596144205192104,0.0868893009819109,0.375,0.47596144205192104,-0.47596144205192104
527,ITRI,80.56,-0.16429847715189677,-0.165038026147522,-0.3089799118111841,-0.018137944501358992,0.0,0.12,0.75,0.3089799118111841,0.4289799118111841,14.680045575688998,27.64178526674697,50.702381767751895,-0.6568795274733494,0.5614,1.0,0.15857898365491258,0.3361,-0.285038026147522,0.5614,"Itron, Inc.",Technology,"Hardware, Equipment & Parts",general_dcf,3571977794.0,0.3361,0.24321873250372142,0.609277613261339,0.10908249279630365,0.13413623970741778,0.024438913746478757,0.13043320799735836,-0.00053733490553598,-1.6809918347399377,0.013045900572911802,0.0027198081938593077,peak_cycle_margins,8,2025,ttm,2026-04-28,2026-06-12,True,0.3089799118111841,0.07928949182745629,0.375,0.4289799118111841,-0.4289799118111841
528,MMSI,66.53,-0.1647701723501086,-0.14220842459471894,-0.3559187893290073,-0.018745050881989272,0.0,0.12,0.75,0.3559187893290073,0.4759187893290073,7.775265089006216,24.634441572398337,46.39789098983732,-0.6297243112520917,0.669,1.0,0.178516869223509,0.3158,-0.26220842459471894,0.669,"Merit Medical Systems, Inc.",Healthcare,Medical - Instruments & Supplies,general_dcf,3968837503.0,0.3158,0.08110609460050283,0.14227814424181298,0.0678982727986381,0.013207821801864736,0.0712396676929542,0.12131496492726832,0.08018820840502916,1.0260989138615058,0.02098983128814004,0.013357342070014155,peak_cycle_margins,8,2025,ttm,2026-04-30,2026-06-12,True,0.3559187893290073,0.0892584346117545,0.375,0.4759187893290073,-0.4759187893290073
529,BVS,8.51,-0.16480495720170435,-0.0045274907723068915,-0.95,0.2998351527377963,0.25,0.12,0.25,0.95,1.0699999999999998,-1.4971140643805325,7.254388494773815,24.794377349364577,-0.14754541777040941,0.5699,1.0,0.6378205763688981,0.4188,-0.12452749077230689,0.5699,Bioventus Inc.,Healthcare,Medical - Devices,general_dcf,576535888.0,0.4188,0.32125607520153665,,0.07818920988095053,0.24306686532058613,0.04705804776181479,0.1064133263925039,0.0858480043938934,-0.15877113961198772,0.005312826318203554,0.04476685608528386,thin_interest_coverage;ongoing_dilution;peak_cycle_margins,8,2025,ttm,2026-05-06,2026-06-12,True,0.95,0.31891028818444905,0.125,1.0699999999999998,-1.0699999999999998
530,ITT,189.13,-0.1654943753906991,-0.1537416953884531,-0.27429494852549396,-0.08019916226039639,0.0,0.12,1.0,0.27429494852549396,0.39429494852549396,14.135411689766121,44.68192473042739,74.05110108657566,-0.7637501997016476,0.7435,1.0,0.10474289313254878,0.6967,-0.27374169538845305,0.7435,ITT Inc.,Industrials,Industrial - Machinery,general_dcf,16908722438.0,0.6967,0.0742383802274825,0.1031239214310157,0.09702368651208271,-0.02278530628460021,0.15876583177748232,0.17732571860102894,0.05292175055555637,3.8390961999315305,0.007133610598507175,0.016068574076604225,elevated_leverage,8,2025,ttm,2026-05-06,2026-06-12,True,0.27429494852549396,0.05237144656627439,0.5,0.39429494852549396,-0.39429494852549396
531,ECL,265.41,-0.16571487787186928,-0.14762089468422343,-0.3101626610718087,-0.057455061047221506,0.0,0.12,0.75,0.3101626610718087,0.43016266107180867,34.681446896145765,84.12425837967803,133.07167584460058,-0.6830403587668965,0.7521,1.0,0.13379080001229357,0.7783,-0.26762089468422345,0.7521,Ecolab Inc.,Basic Materials,Chemicals - Specialty,general_dcf,74696327406.0,0.7783,0.12754616157785106,0.3991607246694041,0.0859757281736821,0.041570433404168966,0.14301889947341256,0.17494210535912913,0.013225117332945624,2.397954049974845,0.008494390965848319,-0.003384318101478545,,8,2025,ttm,2026-05-07,2026-06-12,True,0.3101626610718087,0.06689540000614679,0.375,0.43016266107180867,-0.43016266107180867
532,PRKS,45.15,-0.16575033894914665,-0.15260532132233492,-0.95,0.5922092868480833,0.25,0.12,0.75,0.95,1.0699999999999998,-44.90601368396662,6.191085490315218,291.62608159580805,-0.862877397778179,0.4083,1.0,0.7888556434240416,0.4366,-0.27260532132233495,0.4083,United Parks & Resorts Inc.,Consumer Cyclical,Leisure,general_dcf,2128169089.0,0.4366,0.14191023638827135,-0.7796454738310178,0.08245964731877188,0.059450589069499474,0.24447151827523678,0.20704164207837938,0.02779015304445287,4.533243124282828,0.007924993957576098,-0.1107624282377937,elevated_leverage;thin_interest_coverage;cyclical_revenue;incremental_roic_below_wacc,8,2025,ttm,2026-05-11,2026-06-12,True,0.95,0.3944278217120208,0.375,1.0699999999999998,-1.0699999999999998
533,GEF,68.39,-0.16603463465726234,-0.14258014871738844,-0.30556963879498666,-0.07340860239928586,0.0,0.12,1.0,0.30556963879498666,0.42556963879498666,10.499944797808235,28.837344763271634,39.49370694750648,-0.5783397461138817,0.6278,1.0,0.1272465181978504,0.6967,-0.26258014871738844,0.6278,"Greif, Inc.",Consumer Cyclical,Packaging & Containers,general_dcf,3155358602.0,0.6967,0.019542574505854077,-0.68446541188139,0.07425085548703968,-0.0547082809811856,0.09124889951528954,0.03012659739639317,0.014707708239329653,2.8647223084083153,0.0,0.05422399478148621,ongoing_dilution;cyclical_revenue;incremental_roic_below_wacc,8,2025,ttm,2026-04-29,2026-06-12,True,0.30556963879498666,0.0636232590989252,0.5,0.42556963879498666,-0.42556963879498666
534,COO,67.88,-0.16674667512270386,-0.14809564121533178,-0.31048827958875336,-0.06030713847139847,0.0,0.12,0.75,0.31048827958875336,0.43048827958875335,8.767514879276623,18.7367145036028,31.07065543322385,-0.7239729743134531,0.6975,1.0,0.13416557055867745,0.2599,-0.2680956412153318,0.6975,"The Cooper Companies, Inc.",Healthcare,Medical - Instruments & Supplies,general_dcf,13238704280.0,0.2599,0.035931474516320165,0.052212610579211796,0.08173085807365504,-0.04579938355733488,0.16301111144007413,0.11767625442974079,0.07094746791504969,2.6301835486063903,0.0,-0.006412596201342491,incremental_roic_below_wacc,8,2025,ttm,2026-06-05,2026-06-12,True,0.31048827958875336,0.06708278527933872,0.375,0.43048827958875335,-0.43048827958875335
535,BKR,63.14,-0.16711748736561272,-0.1501822103047743,-0.34367198640247804,-0.024433542450424253,0.0,0.12,0.75,0.34367198640247804,0.46367198640247803,7.430240752742361,21.41675316345125,39.523884358343786,-0.6608053030812282,0.6047,1.0,0.1714782219760269,0.3792,-0.2701822103047743,0.6047,Baker Hughes Company,Energy,Oil & Gas Equipment & Services,general_dcf,62639217529.0,0.3792,0.11340639181230086,0.44018987341772153,0.08086358815316465,0.03254280365913621,0.07661628186406616,0.12956655791775715,0.027880293666787903,0.2874153151303634,0.0073197995168211155,0.0030303215534328576,peak_cycle_margins,8,2025,ttm,2026-04-24,2026-06-12,True,0.34367198640247804,0.08573911098801346,0.375,0.46367198640247803,-0.46367198640247803
536,NDSN,288.21,-0.16768145209316568,-0.1600591899565188,-0.2403383377153659,-0.11026909074425928,0.0,0.12,1.0,0.2403383377153659,0.3603383377153659,61.21710024032568,82.87436789519673,101.90007312022327,-0.7124514489601446,0.8202,1.0,0.0704286234855533,0.7636,-0.2800591899565188,0.8202,Nordson Corporation,Industrials,Industrial - Machinery,general_dcf,16058469793.0,0.7636,0.11998824591370559,0.03974633978397207,0.08873779860284237,0.031250447310863225,0.2532505691538013,0.2636817205456467,0.03099100141540756,2.046836845276565,0.0,-0.012375917292465122,incremental_roic_below_wacc,8,2025,ttm,2026-05-21,2026-06-12,True,0.2403383377153659,0.03521431174277665,0.5,0.3603383377153659,-0.3603383377153659
537,DOV,217.43,-0.1681683091919694,-0.16176601233892135,-0.23160020290233657,-0.11754100918769833,0.0,0.12,1.0,0.23160020290233657,0.35160020290233657,51.02277479975739,62.925111276067206,73.10904986916934,-0.7105960020417275,0.8034,1.0,0.06292759685731912,0.7608,-0.28176601233892135,0.8034,Dover Corporation,Industrials,Industrial - Machinery,general_dcf,29279431245.999996,0.7608,0.12229215992717236,0.0309088815527848,0.09788107571008196,0.0244110842170904,0.1572083358717778,0.16702155218483758,0.021099944953815397,0.929849859608325,0.005210363302744713,-0.018203709976368554,incremental_roic_below_wacc,8,2025,ttm,2026-04-23,2026-06-12,True,0.23160020290233657,0.03146379842865956,0.5,0.35160020290233657,-0.35160020290233657
538,NRG,125.47,-0.16953477663919328,-0.04841229880985337,-0.95,0.36868549106293347,0.25,0.12,0.25,0.95,1.0699999999999998,-64.06901668631713,49.4959279134639,371.36143479933196,-0.605515837144625,0.3978,1.0,0.6774087455314667,0.5741,-0.16841229880985337,0.3978,"NRG Energy, Inc.",Utilities,Independent Power Producers,general_dcf,26472472391.0,0.5741,0.030341420498202175,,0.08698356511387942,-0.056642144615677244,0.09488985175466122,0.030004934007647713,0.18287155276652345,8.986995515695067,0.0036260220405261285,-0.041224096277523326,elevated_leverage;thin_interest_coverage;cyclical_revenue,8,2025,ttm,2026-05-06,2026-06-12,True,0.95,0.33870437276573334,0.125,1.0699999999999998,-1.0699999999999998
539,WWD,386.85,-0.17009122460476644,-0.15755195066885788,-0.28625235545041494,-0.07900864163093502,0.0,0.12,1.0,0.28625235545041494,0.40625235545041494,62.69373537498529,121.13295269900846,178.6287256819609,-0.6868735874395542,0.697,1.0,0.11271185690973996,0.8288,-0.27755195066885785,0.697,"Woodward, Inc.",Industrials,Aerospace & Defense,general_dcf,23049644865.0,0.8288,0.15928357357531642,0.487485806542334,0.08750926828338798,0.07177430529192844,0.11755993687947108,0.14952703182704594,0.06299722109561512,0.9864308539440669,0.008879571546795908,-0.009534016659503042,,8,2025,ttm,2026-04-30,2026-06-12,True,0.28625235545041494,0.05635592845486998,0.5,0.40625235545041494,-0.40625235545041494
540,LZB,38.49,-0.17046378713566807,-0.1572593849385157,-0.3409547231160104,-0.02638165554963049,0.0,0.12,0.75,0.3409547231160104,0.4609547231160104,4.406785191659759,7.156591523575901,18.9749214173895,-0.8140662113905975,0.6855,1.0,0.16672153378318993,0.7179,-0.2772593849385157,0.6855,La-Z-Boy Incorporated,Consumer Cyclical,"Furnishings, Fixtures & Appliances",general_dcf,1587672971.0,0.7179,0.048555226253158855,-0.001440522120147861,0.08310245039836082,-0.03454722414520197,0.07656970250762829,0.05523964256701868,0.041761649059930406,3.0494055743640285,0.0,-0.021602357208626355,elevated_leverage;incremental_roic_below_wacc,8,2025,ttm,2026-02-17,2026-06-12,True,0.3409547231160104,0.08336076689159497,0.375,0.4609547231160104,-0.4609547231160104
541,COCO,80.9,-0.17077417431573844,-0.16112885110196654,-0.2804745343513786,-0.08036446070764214,0.0,0.12,1.0,0.2804745343513786,0.4004745343513786,14.206530158235125,27.83513703860396,42.413566937967246,-0.6559315570011872,0.7153,0.8999999999999999,0.11159603682186822,0.7532,-0.2811288511019665,0.64377,"The Vita Coco Company, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,general_dcf,4620412819.0,0.7532,0.4651051562088396,0.8558006639033507,0.08170741390932586,0.38339774229951373,0.1144481900764163,0.14700496793314546,0.13585302436456392,-1.9252702028176474,0.01778182295254026,0.025182446798865943,weak_cash_conversion,7,2025,ttm,2026-04-29,2026-06-12,True,0.2804745343513786,0.05579801841093411,0.5,0.4004745343513786,-0.4004745343513786
542,GOLF,98.16,-0.17129549810415476,-0.15745597628992972,-0.287610096076969,-0.0826599437597906,0.0,0.12,1.0,0.287610096076969,0.407610096076969,21.56861596906325,31.724532430156618,42.511290930999955,-0.6768079418280704,0.7544,1.0,0.10984307615858921,0.7938,-0.2774559762899297,0.7544,Acushnet Holdings Corp.,Consumer Cyclical,Leisure,general_dcf,5747665842.0,0.7938,0.12392732166787637,0.03803203710283825,0.08111749884266274,0.04280982282521363,0.11756624371185197,0.11633828962789644,0.06619152048048771,3.0765224594425926,0.012472318371784995,-0.06134406679582172,elevated_leverage;incremental_roic_below_wacc,8,2025,ttm,2026-05-06,2026-06-12,True,0.287610096076969,0.054921538079294605,0.5,0.407610096076969,-0.407610096076969
543,KMT,34.98,-0.17323489674599837,-0.11086276276037094,-0.49549619471654294,0.024282133253291274,0.0,0.12,0.75,0.49549619471654294,0.6154961947165429,2.79486647962841,12.047007203759138,22.607949133957984,-0.6556029958902476,0.5905,1.0,0.2721741639849171,0.2812,-0.23086276276037093,0.5905,Kennametal Inc.,Industrials,Manufacturing - Tools & Accessories,general_dcf,2665829403.0,0.2812,0.08260416318612605,,0.09976564813619124,-0.017161484950065184,0.08787520850063245,0.09699555026348787,-0.026159315825395324,1.6014452232012215,0.011864685706366713,-0.02740059522608118,,8,2025,ttm,2026-05-06,2026-06-12,True,0.49549619471654294,0.13608708199245856,0.375,0.6154961947165429,-0.6154961947165429
544,QNST,12.34,-0.1732476024481002,-0.15882974062114946,-0.4514966639457271,0.07616573539562524,0.0,0.12,0.75,0.4514966639457271,0.5714966639457271,0.9190734759804031,4.236672614533982,13.824577063913335,-0.6566715871528377,0.3534,1.0,0.28322919967067617,0.0654,-0.27882974062114946,0.3534,"QuinStreet, Inc.",Communication Services,Advertising Agencies,general_dcf,708875866.0,0.0654,0.08487447190339104,,0.07939697203901769,0.0054774998643733475,0.009158441891779593,0.01707351536396396,0.1527464447556064,-2.2593382387402166,0.0323548458210477,0.023390888578236346,cyclical_revenue;peak_cycle_margins,8,2025,ttm,2026-05-08,2026-06-12,True,0.4514966639457271,0.14161459983533808,0.375,0.5714966639457271,-0.5714966639457271
545,NWSA,25.68,-0.17334789119195185,-0.1456929876934736,-0.35224680192768565,-0.04975878745317456,0.0,0.12,0.75,0.35224680192768565,0.47224680192768564,3.8283333889146536,9.395274364868627,13.476320213554631,-0.6341404063524678,0.552,1.0,0.16468400723725554,0.2107,-0.2656929876934736,0.552,News Corporation,Communication Services,Entertainment,general_dcf,14415002858.000002,0.2107,0.08138912350385404,,0.08136596476679273,2.315873706131011e-05,0.07525118018893645,0.1236154186973859,-0.009311320802890988,0.421217827997489,0.0,-0.017753548273518827,peak_cycle_margins,8,2025,ttm,2026-05-08,2026-06-12,True,0.35224680192768565,0.08234200361862777,0.375,0.47224680192768564,-0.47224680192768564
