ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh,model_family,watchlist_reason,event_flags,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,cashflow_period_semantics,ttm_cashflow_status,revenue,revenue_cagr,revenue_volatility,gross_margin,current_operating_margin,reported_operating_income,one_off_items_latest,normalized_operating_margin,normalized_operating_income,normalized_nopat,normalized_fcf,normalized_fcf_per_share,margin_volatility,tax_rate,roic,incremental_roic,net_debt,total_debt,interest_expense_known,interest_coverage,net_debt_to_ebitda,sbc_intensity,margin_mad_z,ocf_margin_mad_z,one_off_suspected,dividends_paid,buybacks,net_share_change_cagr,ocf_to_net_income,shares_diluted,sec_status,sec_max_divergence,sec_confidence_penalty,analyst_growth,analyst_dispersion,has_estimates,risk_free,wacc,cost_of_debt_after_tax,roic_minus_wacc,filing_age_days,data_confidence,financial_persistence_score,roic_above_wacc_years,cyclicality,model_confidence,risk_flags,expected_irr,median_irr,p10_irr,p90_irr,above_hurdle_weight,hurdle_rate,permanent_loss_weight,worst_case_shortfall,worst_case_hurdle_gap,expected_shortfall,hurdle_cvar,intrinsic_value_low,intrinsic_value_base,intrinsic_value_high,intrinsic_value_bear,intrinsic_value_bull,scenario_order_inversion,scenario_order_note,upside_to_base,model_uncertainty,business_quality,valuation_excess,evidence_confidence,valuation_status,invalid_reason,invalid_fields,assumption_flags,valuation_alerts,requires_manual_review,roic_status,catastrophic_tail_floor_applied,catastrophic_tail_scenarios
MOS,The Mosaic Company,NYSE,common_stock,False,1988-01-26,Basic Materials,Agricultural Inputs,US,317846643.98045313,0.808,7154727956.440001,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,22.51,2026-06-17,7154727956.000001,211619578.26542857,True,general_dcf,insufficient_model_confidence,,8.0,2025.0,annual,2026-02-27,annual,annual_anchor,12052400000.0,0.033229377034890595,0.28633654438079925,0.15075005807971856,0.08709468653546182,1049700000.0,0.0,0.09196034797187076,1108342897.8961751,827895608.4688139,543780144.420131,1.705174488617532,0.10375908132929813,0.25303296476180637,0.04588602961700932,-0.37217194465372566,5002900000.0,5279500000.0,True,4.821773082223243,2.38278719756144,0.0027599097553318097,-0.1332290169735289,-2.9602331021218133,False,280400000.0,0.0,-0.03601966659514766,2.066443471542622,318900000.0,unchecked,,0.0,0.04399840303345992,0.1572327043919874,True,0.0449,0.0680798746933435,0.0447433254107678,-0.022193845076334186,110.0,0.85,0.225,4.0,0.28633654438079925,0.3366,thin_interest_coverage;cyclical_revenue;incremental_roic_below_wacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,"Tesla, Inc.",NASDAQ,common_stock,False,2010-06-29,Consumer Cyclical,Auto - Manufacturers,US,3755720000.0,1.798,1523215622984.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,396.38,2026-06-17,1488692293600.0,21913546375.702286,True,general_dcf,insufficient_model_confidence,,8.0,2025.0,ttm,2026-04-23,discrete,ok,97879000000.0,0.23646656210970574,0.2476122366918237,0.1906537663850264,0.05003116092318066,4897000000.0,0.0,0.06783126614962924,6639256499.45956,5595106026.775957,2525465374.9666557,0.7138115813924973,0.05731395919486214,0.15726918710982143,0.08491640848523589,-0.0727933544103712,-35514000000.0,9229000000.0,True,14.44542772861357,-3.1742938863067574,0.02046268809499437,-0.3102094430367179,0.32603367171397407,False,0.0,0.0,0.006007009057191759,2.0929873772791026,3538000000.0,unchecked,,0.0,0.0836523594673837,0.21708114534429035,True,0.0449,0.13428048458936906,0.0504795756921217,-0.04936407610413317,55.0,1.0,0.2153,3.0,0.2476122366918237,0.3172,cyclical_revenue;incremental_roic_below_wacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GM,General Motors Company,,,,,Consumer Cyclical,Auto - Manufacturers,,,,,,,,79.58,2026-06-17,71754516218.0,,True,general_dcf,irr_below_solver_bound,,8.0,2025.0,ttm,2026-04-28,,,,0.03335752810947534,,,0.013443612117666813,,,0.054134788670623685,,,,,,,0.012923644576468926,-0.24899975272828603,,,,,6.019923103809857,0.0,,,,,,-0.14167131736471228,,,,,,,,,,0.08651597564685073,,-0.07359233107038181,,1.0,0.2487,,,0.40918770000000004,elevated_leverage;thin_interest_coverage;incremental_roic_below_wacc,-0.7246690978965489,-0.95,-0.95,-0.04867639158619565,0.0,0.12,0.75,0.95,1.0699999999999998,0.95,1.0699999999999998,-70.6636563741823,-34.09763828675292,25.477747468037204,-70.6636563741823,25.477747468037204,False,,-1.4284699457998609,0.4683861732069022,0.2487,-1.0699999999999998,0.40918770000000004,invalid,irr_below_solver_bound,irr_5y[base],forward_roic_floor_hit;share_change_floor_hit;reinvestment_cap_hit,,False,ok,True,bear;base
LHX,"L3Harris Technologies, Inc.",,,,,Industrials,Aerospace & Defense,,,,,,,,313.17,2026-06-17,58342005150.0,,True,general_dcf,invalid_valuation_output,,8.0,2025.0,ttm,2026-04-30,,,,0.18155465427374273,,,0.09934599813142324,,,0.09833066544706151,,,,,,,0.061126734566712984,0.009203348926480491,,,,,3.1317626527050613,0.01647870642154591,,,,,,-0.009152778754501045,,,,,,,,,,0.08033610809411207,,-0.019209373527399085,,1.0,0.3876,,,,elevated_leverage;thin_interest_coverage;incremental_roic_below_wacc,-0.5758238859278209,-0.95,-0.95,-0.20164777185564162,0.0,0.12,0.5,0.95,1.0699999999999998,0.95,1.0699999999999998,,55.84621957458461,,,,True,"growth destroys value: forward ROIC 2.5% at/below WACC 8.0%, so higher-growth scenarios reinvest below the cost of capital and are worth less than the bear case",-0.8216744273890072,,0.3876,-1.0699999999999998,,invalid,invalid_valuation_output,irr_5y[bear];irr_5y[bull];scenario[bear];scenario[bull],reinvestment_cap_hit,,False,ok,False,
BKNG,Booking Holdings Inc.,,,,,Consumer Cyclical,Travel Services,,,,,,,,171.63,2026-06-17,132992385971.00002,,True,general_dcf,roic_not_meaningful:meaningless_capital,,8.0,2025.0,ttm,2026-04-28,,,,0.09210498198705142,,,0.3427962581717051,,,0.30839491031182165,,,,,,,-1.296699045803743,,,,,,0.28600823045267487,0.024806927217411654,,,,,,-0.07440976939684663,,,,,,,,,,0.09284253406281591,,-1.389541579866559,,1.0,0.6131,,,0.4338,cyclical_revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meaningless_capital,,
FTNT,"Fortinet, Inc.",,,,,Technology,Software - Infrastructure,,,,,,,,144.14,2026-06-17,105603939079.0,,True,general_dcf,roic_not_meaningful:meaningless_capital,,8.0,2025.0,ttm,2026-05-08,,,,0.20864941060273168,,,0.310598494971517,,,0.21223779387210398,,,,,,,-1.093144402578954,,,,,,-1.1152696400813105,0.043302327143288896,,,,,,-0.02656998785497633,,,,,,,,,,0.1001312135835896,,-1.1932756161625437,,1.0,0.2182,,,0.6355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meaningless_capital,,
ABNB,"Airbnb, Inc.",,,,,Consumer Cyclical,Travel Services,,,,,,,,140.54,2026-06-17,83412405420.0,,True,general_dcf,roic_not_meaningful:meaningless_capital,,8.0,2025.0,ttm,2026-05-07,,,,0.18861479137930015,,,0.2049497904641417,,,0.1123329728199328,,,,,,,-1.094858455930283,4.443422297746731,,,,,-3.61707779886148,0.12673392181588902,,,,,,-0.03661867752640424,,,,,,,,,,0.10182125880879878,,-1.1966797147390817,,0.95,0.1125,,,0.3602,heavy_sbc;cyclical_revenue;peak_cycle_margins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meaningless_capital,,
EXPE,"Expedia Group, Inc.",,,,,Consumer Cyclical,Travel Services,,,,,,,,239.47,2026-06-17,27419075530.0,,True,general_dcf,roic_not_meaningful:meaningless_capital,,8.0,2025.0,ttm,2026-05-08,,,,0.03964046576130609,,,0.16149232087535428,,,0.07764508327479386,,,,,,,-0.6796459880891328,,,,,,-0.9973102211595936,0.03216761430017914,,,,,,-0.09015895454406941,,,,,,,,,,0.09868645913289265,,-0.7783324472220254,,0.85,0.3937,,,0.3969,cyclical_revenue;peak_cycle_margins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meaningless_capital,,
VRSN,"VeriSign, Inc.",,,,,Technology,Software - Infrastructure,,,,,,,,264.92,2026-06-17,24107720000.0,,True,general_dcf,roic_not_meaningful:meaningless_capital,,8.0,2025.0,ttm,2026-04-23,,,,0.045288243162276975,,,0.6793013307984791,,,0.6581874834837056,,,,,,,-0.9411568628911792,,,,,,1.0563945055882604,0.03998392605987543,,,,,,-0.05273176281409042,,,,,,,,,,0.07713712571322684,,-1.018293988604406,,1.0,0.2933,,,0.8495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meaningless_capital,,
CSGP,"CoStar Group, Inc.",,,,,Real Estate,Real Estate - Services,,,,,,,,30.46,2026-06-17,12438515079.0,,True,general_dcf,roic_not_meaningful:meaningless_capital,,8.0,2025.0,ttm,2026-04-29,,,,0.15393417399277043,,,-0.007561769102259738,,,0.190487205124872,,,,,,,-0.0025122055024257867,-0.0800471048627112,,,,,-0.6459948320413437,0.034623217922606926,,,,,,0.013435211585532514,,,,,,,,,,0.07947742470389944,,-0.08198963020632523,,1.0,0.4235,,,0.7121,thin_interest_coverage;incremental_roic_below_wacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meaningless_capital,,
FCX,Freeport-McMoRan Inc.,,,,,Basic Materials,Copper,,,,,,,,69.06,2026-06-17,99277884276.64996,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,annual,2026-02-13,,,,0.04459196635694629,,,0.2443572510780467,,,0.26877164318609914,,,,,,,0.15517895775610127,-0.09281361335083443,,,,,0.8727443168502461,0.004282066391671577,,,,,,-0.0018412009428691034,,,,,,,,,,0.10517558929311684,,0.050003368462984435,,0.85,0.6727,,,0.344736,cyclical_revenue;incremental_roic_below_wacc,-0.14543198977917196,-0.14404578238027166,-0.27839314686134453,-0.015243247494799989,0.0,0.12,0.75,0.27839314686134453,0.3983931468613445,0.27839314686134453,0.3983931468613445,10.511413975098943,16.649375878805703,36.535446857846686,10.511413975098943,36.535446857846686,False,,-0.7589143371154692,0.15573286968327227,0.6727,-0.26404578238027165,0.2930256,valid,,,forward_roic_floor_hit;reinvestment_cap_hit,,False,ok,False,
RCL,Royal Caribbean Cruises Ltd.,,,,,Consumer Cyclical,Travel Services,,,,,,,,301.47,2026-06-17,80852746650.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-04-30,,,,0.0951297578173238,,,0.27876876223624103,,,0.1948857423143996,,,,,,,0.14838854937278867,1.0322532938013589,,,,,3.087189902799942,0.009757457485363814,,,,,,0.020477559313449856,,,,,,,,,,0.11707525653252708,,0.03131329284026159,,1.0,0.1647,,,0.29484,elevated_leverage;cyclical_revenue,-0.09581185963979799,-0.1860216740678879,-0.95,0.9387959095765837,0.25,0.12,0.75,0.95,1.0699999999999998,0.95,1.0699999999999998,-82.1488398585588,65.76746595055094,5244.710485657482,-82.1488398585588,5244.710485657482,False,,-0.7818440775183237,0.9655527547882918,0.1647,-0.3060216740678879,0.29484,valid,,,forward_roic_cap_hit;reinvestment_cap_hit,bull_return_extreme,True,ok,True,bear
CI,Cigna Corporation,,,,,Healthcare,Medical - Healthcare Plans,,,,,,,,285.09,2026-06-17,75415427595.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-04-30,,,,0.28071776602947707,,,0.0342371125118729,,,0.046214788416645225,,,,,,,0.11515013086565208,,,,,,1.8788619874459933,0.0,,,,,,-0.054977349109980755,,,,,,,,,,0.065,,0.05015013086565208,,1.0,0.7373,,,0.3279771000000001,cyclical_revenue,0.3147909632451047,0.35020350846753,-0.09190085658483438,0.6506576926301932,0.75,0.12,0.25,0.09190085658483438,0.21190085658483437,0.09190085658483438,0.21190085658483437,138.19878167731275,887.1510645230682,2612.7310427616694,138.19878167731275,2612.7310427616694,False,,2.111828070164047,0.3914399616075138,0.7373,0.23020350846753002,0.3279771000000001,valid,,,share_change_floor_hit;wacc_floor_hit;reinvestment_cap_hit,intrinsic_3x_price;bull_return_extreme,True,ok,False,
VLO,Valero Energy Corporation,,,,,Energy,Oil & Gas Refining & Marketing,,,,,,,,239.77,2026-06-17,71195625410.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-04-30,,,,0.006762829683323979,,,0.046065563375816375,,,0.03527931484866552,,,,,,,0.15542152431805298,1.322717358761822,,,,,0.6314288847461345,0.0,,,,,,-0.09042113737625035,,,,,,,,,,0.06906303297887006,,0.08635849133918291,,1.0,0.6106,,,0.29322000000000004,cyclical_revenue,0.057051192387734775,0.10681786137283783,-0.43142708194500307,0.4459961287502665,0.25,0.12,0.25,0.43142708194500307,0.5514270819450031,0.43142708194500307,0.5514270819450031,19.365586746357682,274.8655631711168,929.0403696152264,19.365586746357682,929.0403696152264,False,,0.14637178617473734,0.45991500534763474,0.6106,-0.013182138627162165,0.29322000000000004,valid,,,forward_roic_cap_hit;share_change_floor_hit,,False,ok,False,
NUE,Nucor Corporation,,,,,Basic Materials,Steel,,,,,,,,252.6,2026-06-17,57527376600.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-05-13,,,,0.0377659712539784,,,0.10043911007025762,,,0.11697359193322268,,,,,,,0.10333105094497737,-0.6325505968527176,,,,,0.9545641447368421,0.004093063334769496,,,,,,-0.04489176197068445,,,,,,,,,,0.12993870853822204,,-0.02660765759324467,,1.0,0.3119,,,0.292491,cyclical_revenue;incremental_roic_below_wacc,-0.18446886172496305,-0.14211051887832576,-0.5333317839671509,0.07967737482395024,0.0,0.12,0.75,0.5333317839671509,0.6533317839671509,0.5333317839671509,0.6533317839671509,8.220891946734017,51.809043461846386,192.99235348424557,8.220891946734017,192.99235348424557,False,,-0.7948968984091592,0.32772984939555055,0.3119,-0.26211051887832576,0.292491,valid,,,forward_roic_floor_hit;reinvestment_cap_hit,,False,ok,False,
TRGP,Targa Resources Corp.,,,,,Energy,Oil & Gas Midstream,,,,,,,,260.74,2026-06-17,55966276560.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-05-07,,,,0.07168159275251673,,,0.21111117895238155,,,0.12727401277133776,,,,,,,0.13488110868993863,0.11759726984571758,,,,,3.782660544988373,0.003801069351472614,,,,,,-0.023783437834287047,,,,,,,,,,0.07311405245882134,,0.06176705623111729,,1.0,0.6619,,,0.33021,elevated_leverage;cyclical_revenue;peak_cycle_margins,-0.2813896956686221,-0.14640611819049804,-0.95,0.11725345370650758,0.0,0.12,0.75,0.95,1.0699999999999998,0.95,1.0699999999999998,-42.92844302205084,75.10309301256778,314.170154480638,-42.92844302205084,314.170154480638,False,,-0.7119617511215472,0.5537204268532537,0.6619,-0.26640611819049803,0.33021,valid,,,reinvestment_cap_hit,,False,ok,True,bear
OXY,Occidental Petroleum Corporation,,,,,Energy,Oil & Gas Exploration & Production,,,,,,,,53.04,2026-06-17,52755424541.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-05-05,,,,0.047826061550417354,,,0.12392167011732229,,,0.18189802822830284,,,,,,,0.04131663793772317,-0.06896704238775772,,,,,0.9450199203187251,0.0,,,,,,-0.0006324691278082328,,,,,,,,,,0.0680940358372139,,-0.026777397899490733,,1.0,0.4233,,,0.325134,thin_interest_coverage;cyclical_revenue;incremental_roic_below_wacc,-0.23664688548888077,-0.07513622072292489,-0.95,0.15368489949032668,0.25,0.12,0.75,0.95,1.0699999999999998,0.95,1.0699999999999998,-0.12223728215250299,24.17178124090452,79.03288279816421,-0.12223728215250299,79.03288279816421,False,,-0.5442726010387534,0.5720884297451633,0.4233,-0.19513622072292489,0.325134,valid,,,forward_roic_floor_hit;reinvestment_cap_hit,,False,ok,True,bear
XYZ,"Block, Inc.",,,,,Technology,Software - Infrastructure,,,,,,,,72.84,2026-06-17,43352983457.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-05-07,,,,0.32932929414529255,,,0.11744055064285595,,,0.007378305230987299,,,,,,,0.15598853072854496,0.13986343940496004,,,,,-1.7260301310687356,0.052766311653143834,,,,,,0.010617238990048072,,,,,,,,,,0.14,,0.015988530728544947,,0.85,0.1391,,,0.285849,heavy_sbc;cyclical_revenue;peak_cycle_margins;incremental_roic_below_wacc,-0.23343677252705672,-0.2536043800995685,-0.35989113778341564,-0.06664719212567428,0.0,0.12,0.75,0.35989113778341564,0.47989113778341563,0.35989113778341564,0.47989113778341563,9.470777711810001,12.095681271911866,28.972257167898853,9.470777711810001,28.972257167898853,False,,-0.8339417727634285,0.17254650282887068,0.1391,-0.3736043800995685,0.24297165,valid,,,wacc_cap_hit;reinvestment_cap_hit,,False,ok,False,
IR,Ingersoll Rand Inc.,,,,,Industrials,Industrial - Machinery,,,,,,,,77.07,2026-06-17,30160329796.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-04-29,,,,0.1610637783941562,,,0.18058679143338346,,,0.15142001611754555,,,,,,,0.07830225312270404,0.19643000235481492,,,,,1.8520132835201328,0.007547883247771265,,,,,,-0.014979635042220552,,,,,,,,,,0.09651726356957427,,-0.018215010446870225,,1.0,0.2498,,,0.34704,cyclical_revenue,-0.23594543595609133,-0.16216849156189708,-0.6559393900766735,0.036494629376102275,0.0,0.12,0.75,0.6559393900766735,0.7759393900766735,0.6559393900766735,0.7759393900766735,-0.3289945010676841,21.116650128241737,56.13407366448254,-0.3289945010676841,56.13407366448254,False,,-0.726006875201223,0.3658058097263879,0.2498,-0.28216849156189705,0.34704,valid,,,reinvestment_cap_hit,,False,ok,False,
DVN,Devon Energy Corporation,,,,,Energy,Oil & Gas Exploration & Production,,,,,,,,42.58,2026-06-17,26460536706.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-05-06,,,,0.09865543909633834,,,0.18835761349211147,,,0.24335070512560336,,,,,,,0.11008985011601642,0.05344577191116125,,,,,1.011039832910637,0.00609516319307904,,,,,,-0.016081632778892296,,,,,,,,,,0.065,,0.04508985011601642,,1.0,0.6057,,,0.26739720000000006,cyclical_revenue;incremental_roic_below_wacc,0.27139316710527056,0.2952186251524836,-0.14215288518462327,0.6372883033007383,0.75,0.12,0.25,0.14215288518462327,0.26215288518462326,0.14215288518462327,0.26215288518462326,16.20415224800748,115.90467032007768,386.74411085335555,16.20415224800748,386.74411085335555,False,,1.7220448642573434,0.4116986782426808,0.6057,0.1752186251524836,0.26739720000000006,valid,,,base_growth_cap_hit;wacc_floor_hit;reinvestment_cap_hit;intrinsic_2x_price,bull_return_extreme,True,ok,False,
IFF,International Flavors & Fragrances Inc.,,,,,Basic Materials,Chemicals - Specialty,,,,,,,,76.05,2026-06-17,19415829122.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-05-05,,,,0.15474910231569639,,,0.07563959955506118,,,0.07201006934549255,,,,,,,0.034781722360572184,,,,,,2.804162219850587,0.0056625141562853904,,,,,,0.0026075737341737515,,,,,,,,,,0.08273373109264623,,-0.047952008732074045,,1.0,0.225,,,0.33984,thin_interest_coverage;cyclical_revenue,-0.33617020772071554,-0.2652687792200595,-0.95,0.1358567275572568,0.25,0.12,0.75,0.95,1.0699999999999998,0.95,1.0699999999999998,-18.755966363043836,5.299614667439468,95.01926593805317,-18.755966363043836,95.01926593805317,False,,-0.9303140740639123,0.5627331637786284,0.225,-0.3852687792200595,0.33984,valid,,,reinvestment_cap_hit,,False,ok,True,bear
CF,"CF Industries Holdings, Inc.",,,,,Basic Materials,Agricultural Inputs,,,,,,,,105.85,2026-06-17,16261629650.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-05-07,,,,0.0693970500262917,,,0.35682462535439446,,,0.31057439237664275,,,,,,,0.31208152796787686,0.12291746992958627,,,,,0.4447576099210823,0.006064690026954178,,,,,,-0.08877789063171027,,,,,,,,,,0.06608447061285633,,0.24599705735502053,,1.0,0.8943,,,0.29718900000000004,cyclical_revenue,0.34752491228282445,0.3768087364500389,0.05664818759541961,0.5798339886358006,0.75,0.12,0.0,0.0,0.06335181240458038,0.0,0.06335181240458038,101.20590992477268,332.4104771587597,718.051822951363,101.20590992477268,718.051822951363,False,,2.1403918484530915,0.2826772305201905,0.8943,0.2568087364500389,0.29718900000000004,valid,,,share_change_floor_hit;reinvestment_cap_hit,intrinsic_3x_price,True,ok,False,
BLDR,"Builders FirstSource, Inc.",,,,,Industrials,Construction,,,,,,,,76.14,2026-06-17,8189618400.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-04-30,,,,0.10142713470583886,,,0.04181925369449369,,,0.08040553338465037,,,,,,,0.052331275047744256,-0.7504917448173807,,,,,4.276196098579535,0.0035226960184292456,,,,,,-0.12406755532779667,,,,,,,,,,0.09719873274556455,,-0.044867457697820294,,1.0,0.5976,,,0.31419900000000006,elevated_leverage;thin_interest_coverage;cyclical_revenue;incremental_roic_below_wacc,-0.25512487009982576,-0.13097259367932562,-0.95,0.19144570695934826,0.25,0.12,0.75,0.95,1.0699999999999998,0.95,1.0699999999999998,-25.660798921210322,11.649811832256539,113.90493841983431,-25.660798921210322,113.90493841983431,False,,-0.8469948537922702,0.5912968834796741,0.5976,-0.2509725936793256,0.31419900000000006,valid,,,forward_roic_floor_hit;share_change_floor_hit;reinvestment_cap_hit,,False,ok,True,bear
NVDA,NVIDIA Corporation,,,,,Technology,Semiconductors,,,,,,,,204.65,2026-06-17,4956827650000.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2026.0,ttm,2026-05-20,,,,0.5163268176717339,,,0.6402002437956377,,,0.3488807007223773,,,,,,,1.1436037771305083,1.2181591200485862,,,,,-0.40937926701064564,0.03629968505023104,,,,,,-0.009110809543960374,,,,,,,,,,0.14,,1.0036037771305084,,1.0,0.8597,,,0.3443796,cyclical_revenue;peak_cycle_margins,-0.18196831328314145,-0.17607528140069917,-0.32773265684372743,-0.047990033487440076,0.0,0.12,0.75,0.32773265684372743,0.44773265684372743,0.32773265684372743,0.44773265684372743,22.909114040731968,50.1734675862826,90.6108350143437,22.909114040731968,90.6108350143437,False,,-0.7548327994806616,0.15953992367814368,0.8597,-0.29607528140069916,0.3443796,valid,,,base_growth_cap_hit;forward_roic_cap_hit;wacc_cap_hit,,False,ok,False,
MU,"Micron Technology, Inc.",,,,,Technology,Semiconductors,,,,,,,,1043.19,2026-06-17,1176436658700.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-03-19,,,,0.030003556214882376,,,0.4852457888126086,,,0.24542062073250998,,,,,,,0.36977069432708837,0.19500453035336757,,,,,-0.10332133286414205,0.03317271315359802,,,,,,0.0053192490045776974,,,,,,,,,,0.14,,0.22977069432708835,,1.0,0.6493,,,0.300348,cyclical_revenue;peak_cycle_margins,-0.27695291089785307,-0.2629805238946573,-0.4706977972819003,-0.11115279852019738,0.0,0.12,1.0,0.4706977972819003,0.5906977972819003,0.4706977972819003,0.5906977972819003,47.94330037098631,136.05356741900266,309.9984207457122,47.94330037098631,309.9984207457122,False,,-0.869579302505773,0.20076205938085145,0.6493,-0.3829805238946573,0.300348,valid,,,base_growth_cap_hit;wacc_cap_hit;reinvestment_cap_hit,,False,ok,False,
AMD,"Advanced Micro Devices, Inc.",,,,,Technology,Semiconductors,,,,,,,,512.48,2026-06-17,835649888000.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-05-06,,,,0.270710183654467,,,0.11651625994553319,,,0.08371580449937913,,,,,,,0.070153252598864,0.0007905440241364166,,,,,-1.148042801029392,0.05456660849331006,,,,,,0.01648877328715903,,,,,,,,,,0.14,,-0.06984674740113601,,1.0,0.3728,,,0.28212300000000007,heavy_sbc;cyclical_revenue;incremental_roic_below_wacc,-0.4220830093307085,-0.41724685073786527,-0.5201838376531669,-0.3336544981939368,0.0,0.12,1.0,0.5201838376531669,0.6401838376531669,0.5201838376531669,0.6401838376531669,11.256017893729966,19.920243747447845,37.416290261240306,11.256017893729966,37.416290261240306,False,,-0.9611297148231193,0.11480097972961506,0.3728,-0.5372468507378653,0.28212300000000007,valid,,,base_growth_cap_hit;wacc_cap_hit;reinvestment_cap_hit,,False,ok,False,
APP,AppLovin Corporation,,,,,Technology,Software - Application,,,,,,,,479.49,2026-06-17,161079641404.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-05-06,,,,0.4146597473550675,,,0.7708820555881453,,,0.30745539335669747,,,,,,,1.3712427464879504,,,,,,0.15414002187855697,0.11456586699122659,,,,,,-0.030373028611091257,,,,,,,,,,0.14,,1.2312427464879505,,1.0,0.5555,,,0.30902310000000005,heavy_sbc;cyclical_revenue;peak_cycle_margins,-0.27273347042719254,-0.2613017536416009,-0.5020256662566681,-0.0663047081689001,0.0,0.12,0.75,0.5020256662566681,0.6220256662566681,0.5020256662566681,0.6220256662566681,18.62602528225571,77.28183188403861,193.3766122364203,18.62602528225571,193.3766122364203,False,,-0.8388249350684298,0.238589786043884,0.5555,-0.3813017536416009,0.30902310000000005,valid,,,base_growth_cap_hit;forward_roic_cap_hit;wacc_cap_hit,,False,ok,False,
STLD,"Steel Dynamics, Inc.",,,,,Basic Materials,Steel,,,,,,,,270.13,2026-06-17,38956257690.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-04-27,,,,0.06338270758670328,,,0.09408910384276574,,,0.1282361152060176,,,,,,,0.1082137415105311,-0.5172957329697684,,,,,1.5404214884102734,0.0032850737917894013,,,,,,-0.07779946279753047,,,,,,,,,,0.11374006868521729,,-0.00552632717468618,,1.0,0.6156,,,0.29211030000000004,cyclical_revenue;incremental_roic_below_wacc,-0.13282660322984152,-0.1215906286553945,-0.342719857294287,0.05459470168570991,0.0,0.12,0.75,0.342719857294287,0.462719857294287,0.342719857294287,0.462719857294287,25.646997580367685,70.4999173562804,196.9191925643484,25.646997580367685,196.9191925643484,False,,-0.7390148544912434,0.21989397048999845,0.6156,-0.2415906286553945,0.29211030000000004,valid,,,forward_roic_floor_hit;share_change_floor_hit;reinvestment_cap_hit,,False,ok,False,
APA,APA Corporation,,,,,Energy,Oil & Gas Exploration & Production,,,,,,,,33.93,2026-06-17,11993237100.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-05-07,,,,0.028082479749838907,,,0.34630124259667866,,,0.3184182911929025,,,,,,,0.19597132963435437,0.008723172606689075,,,,,0.7987575301204819,0.0,,,,,,0.020593996919940682,,,,,,,,,,0.065,,0.13097132963435437,,1.0,0.7238,,,0.340524,cyclical_revenue;incremental_roic_below_wacc,0.2345772322558332,0.24255049973726273,0.008190018287859886,0.44501791126094753,0.75,0.12,0.0,0.0,0.11180998171214011,0.0,0.11180998171214011,28.316068786882223,82.55119049362857,184.51662163460497,28.316068786882223,184.51662163460497,False,,1.4329852783268073,0.23819822648654382,0.7238,0.12255049973726273,0.340524,valid,,,wacc_floor_hit;reinvestment_cap_hit;intrinsic_2x_price,,False,ok,False,
