ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,revenue,revenue_cagr,revenue_volatility,gross_margin,current_operating_margin,reported_operating_income,one_off_items_latest,normalized_operating_margin,normalized_operating_income,normalized_nopat,normalized_fcf,normalized_fcf_per_share,margin_volatility,tax_rate,roic,incremental_roic,net_debt,total_debt,interest_expense_known,interest_coverage,net_debt_to_ebitda,sbc_intensity,dividends_paid,buybacks,net_share_change_cagr,ocf_to_net_income,shares_diluted,model_family,analyst_growth,analyst_dispersion,has_estimates,risk_free,wacc,cost_of_debt_after_tax,roic_minus_wacc,filing_age_days,data_confidence
EOG,"EOG Resources, Inc.",NYSE,common_stock,False,1989-10-04,Energy,Oil & Gas Exploration & Production,US,532629000.0,0.256,73164582585.0,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,136.65,2026-06-12,72783752850.0,525483408.8438235,True,8,2025,ttm,2026-05-05,23483000000.0,0.03975957813758413,0.44055501849074646,0.7129201550057488,0.3692076821530469,8670104000.0,0.0,0.3240782636756039,7610329865.894206,5964789452.121024,4304680279.774035,8.046131364063617,0.13591807960747218,0.21622458458045207,0.1921508373909426,0.11979666979573474,4457000000.0,8306000000.0,True,36.276585774058574,0.36241358830596976,0.00851227649927282,2167000000.0,2164000000.0,-0.03044624297727938,1.8964547868186787,535000000.0,general_dcf,0.3049407887723019,0.08618376926885274,True,0.044800000000000006,0.06745126313747782,0.046869769842088974,0.12469957425346478,38,1.0
PSX,Phillips 66,NYSE,common_stock,False,2012-04-12,Energy,Oil & Gas Refining & Marketing,US,400935020.0,0.674,71947789339.0,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,179.45,2026-06-12,71947789339.0,475049299.2797059,True,8,2025,ttm,2026-04-29,135770000000.0,0.024917086063704685,0.37506775341609794,0.07044266038152758,0.04668188848788392,6338000000.0,0.0,0.028322227427678655,3845308817.855931,3108091880.780153,3527048196.192562,8.746055888176402,0.026710615930276117,0.19171852561033986,0.10143930903096246,0.09227967285465476,21974000000.0,27124000000.0,True,5.740942028985507,2.3486532706284735,0.0,1962000000.0,1229000000.0,-0.05226021174203899,1.126958891664774,403273000.0,general_dcf,0.19459972433750283,0.36064992195230555,True,0.044800000000000006,0.07024145164712922,0.048335232168501684,0.03119785738383324,44,1.0
CL,Colgate-Palmolive Company,NYSE,common_stock,False,1973-05-02,Consumer Defensive,Household & Personal Products,US,800189310.0055897,0.322,71180840071.05,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,89.45,2026-06-12,71576933780.0,471341758.8111765,True,8,2025,ttm,2026-03-31,20795000000.0,0.03947009967583437,0.023818917941345014,0.6006251502765088,0.21207020918490022,4410000000.0,0.0,0.22055648565468225,4586472119.189117,3432615028.194049,3444010514.8890667,4.27774253495102,0.015306848738069026,0.251578350638501,0.4926913679182282,,6554000000.0,7973000000.0,True,16.704545454545453,1.298335974643423,0.006270236932723441,1834000000.0,1232000000.0,-0.013575610736816568,1.6282608695652174,805100000.0,general_dcf,0.05869244128860096,0.030359645018403044,True,0.044800000000000006,0.06728989251087573,0.044755614631817646,0.42540147540735246,73,1.0
CRH,CRH plc,NYSE,common_stock,False,1989-07-13,Basic Materials,Construction Materials,US,668200216.0030053,1.187,71149958999.68001,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,106.48,2026-06-12,71149959000.0,517082395.4191176,True,8,2025,ttm,2026-04-30,55886000000.0,0.06558452998339614,0.08129970638379691,0.355759939877608,0.1318040296138568,7365999999.0,0.0,0.11905688203751513,6653612909.548571,5124044315.901172,4533147916.975162,6.781073922176756,0.019014746524293778,0.22988541931141226,0.14291346082639314,0.11322077026631924,16622000000.0,19862000000.0,True,6.687906473722774,1.742115726471493,0.0036388109921342182,920500000.0,1153415000.0,-0.043576135583205944,1.4581241185795815,668500000.0,general_dcf,0.0597339499024907,0.0283634538146109,True,0.044800000000000006,0.09147116561668427,0.04605285192517755,0.051442295209708874,43,1.0
KMI,"Kinder Morgan, Inc.",NYSE,common_stock,False,2011-02-11,Energy,Oil & Gas Midstream,US,2224825757.0131497,0.539,71060934678.58,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,31.94,2026-06-12,71060934679.0,394084929.86176467,True,8,2025,ttm,2026-04-24,17524000000.0,0.024819864010472203,0.22814830761918437,0.4694704405386898,0.2860648253823328,5013000000.0,0.0,0.28441380746680256,4984067562.048248,3896889787.658228,3412439248.93346,1.533680561318409,0.02203858708903401,0.218130625408945,0.06191373921626637,,31984000000.0,32056000000.0,True,2.8162921348314605,4.270797169181466,0.0,2616000000.0,0.0,-0.0048954945173924624,2.156525066972828,2225000000.0,general_dcf,0.06012341304369562,0.014309301011095697,True,0.044800000000000006,0.07005654077948249,0.06630252296532148,-0.008142801563216125,49,1.0
NSC,Norfolk Southern Corporation,NYSE,common_stock,False,1982-06-02,Industrials,Railroads,US,224594001.0002867,1.272,70502302853.91,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,313.91,2026-06-12,70502302854.0,371571885.9267647,True,8,2025,ttm,2026-04-24,12185000000.0,0.008767797689063883,0.09165196565033328,0.4530980713992614,0.3239228559704555,3947000000.0,0.0,0.3450790239831443,4204787907.234613,3303705587.380183,2071908911.068969,9.204275404493686,0.04518635155755013,0.21429911323328787,0.09824994931150086,-0.0692751831503375,15760000000.0,17101000000.0,True,4.99620253164557,2.947998503554059,0.0,1212000000.0,282000000.0,-0.015077809221265337,1.5453852021357741,225102881.0,general_dcf,0.04040404244330453,0.026835043457326825,True,0.044800000000000006,0.096411189440569,0.04698491302864939,0.0018387598709318498,49,1.0
BSX,Boston Scientific Corporation,NYSE,common_stock,False,1992-05-19,Healthcare,Medical - Devices,US,1486355179.002345,0.559,69724921446.89,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,46.91,2026-06-12,69724921447.0,1110055556.7052941,True,8,2025,ttm,2026-03-31,20615000000.0,0.1074940369415851,0.09048162792496754,0.7041474654377881,0.20116420082464226,4147000000.0,0.0,0.15840997764783987,3265621689.210219,2790008249.6886125,2064330669.9819326,1.3808231906233663,0.037595815363924895,0.14564254062038404,0.10017304374020378,0.16740732851380255,9505000000.0,11029000000.0,True,11.61624649859944,1.7153943331528605,0.015883441810473516,0.0,0.0,0.012643072407720446,1.571249215317012,1495000000.0,general_dcf,0.07761227994160946,0.019417475713791266,True,0.044800000000000006,0.06979185527794073,0.05109057607090104,0.03038118846226305,73,1.0
MSI,"Motorola Solutions, Inc.",NYSE,common_stock,False,1980-03-17,Technology,Communication Equipment,US,165996000.0,0.89,68431851000.0,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,412.25,2026-06-12,68431851000.0,436077178.93294114,True,8,2025,ttm,2026-05-07,11868000000.0,0.06857802574283212,0.05464757543349904,0.49283788338388945,0.24839905628581058,2948000000.0,0.0,0.20223532193357102,2400128800.707621,1940704613.297192,2051445052.7834888,12.210982457044576,0.028608803607703466,0.19141647201390963,0.21194133906846221,0.15088799315472587,8703000000.0,9589000000.0,True,7.243243243243243,2.533624454148472,0.022464638994175834,747000000.0,947000000.0,-0.007620460262660167,1.3170844939647168,168000000.0,general_dcf,0.09931904217579501,0.00390320069378204,True,0.044800000000000006,0.0842675253542357,0.04835329497356821,0.1276738137142265,36,1.0
URI,"United Rentals, Inc.",NYSE,common_stock,False,1997-12-18,Industrials,Rental & Leasing Services,US,62646600.0,1.82,67297483584.0,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,1074.24,2026-06-12,67297483584.0,486823246.26941174,True,8,2025,ttm,2026-04-22,16365000000.0,0.10413850897536503,0.10025567766857142,0.3625420103880232,0.2467461044912924,4038000000.0,0.0,0.24881215862584077,4071810975.9118843,3066387442.26885,746237714.747692,11.733297401693271,0.019161741876077137,0.24692293910275862,0.1276037586296446,0.14640983758377604,14863000000.0,15019000000.0,True,5.703389830508475,2.0671766342141864,0.007298794395568589,471000000.0,2101000000.0,-0.03590169898188733,1.9405940594059405,63600000.0,general_dcf,0.06919728322601149,0.012761020852136245,True,0.044800000000000006,0.11923935053023145,0.04503400824165504,0.008364408099413148,51,1.0
NKE,"NIKE, Inc.",NYSE,common_stock,False,1980-12-02,Consumer Cyclical,Apparel - Footwear & Accessories,US,1478375505.0077899,1.116,67946138209.8,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,44.93,2026-06-12,66423411440.0,1012018478.8255882,True,8,2025,ttm,2026-04-01,46523000000.0,0.035005912227593194,0.08843727442950185,0.40812071448530834,0.06033574790963609,2807000000.0,0.0,0.12205922263628641,5678561214.7079525,4798232141.1820965,4258849473.038962,2.8768234754383695,0.024398696937340855,0.15502678235566594,0.13780953006377583,-0.9185108733465794,3121000000.0,11178000000.0,True,12.25764192139738,0.8771781899943789,0.015310198881426937,2389000000.0,345000000.0,-0.02774731354847948,1.1520710059171597,1480400000.0,general_dcf,0.007493661242401473,0.013157894735704294,True,0.044800000000000006,0.09338764169195037,0.05052939841513118,0.044421888371825466,72,1.0
FIX,"Comfort Systems USA, Inc.",NYSE,common_stock,False,1997-06-27,Industrials,Engineering & Construction,US,35202400.0,1.67,66847949504.0,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,1877.61,2026-06-12,66096378264.0,742756550.2705883,True,8,2025,ttm,2026-04-23,10135687000.0,0.22626488254906207,0.10470125289175848,0.2512799576387866,0.15692207148859272,1590513000.0,0.0,0.06778238600945254,687021048.7049899,538495914.1959865,750164678.3497225,21.280663764140662,0.02765566862349891,0.21618716746592848,0.6113593876091934,0.8890094250228319,-775880000.0,339084000.0,True,166.23254598662209,-0.46347231489451685,0.002396161307614748,79294000.0,0.0,-0.007406437133725352,1.6251978722630462,35251000.0,general_dcf,0.352486343172727,0.02272727275976257,True,0.044800000000000006,0.12788439471169838,0.046872007385537484,0.483474992897495,50,1.0
RSG,"Republic Services, Inc.",NYSE,common_stock,False,1998-07-01,Industrials,Waste Management,US,307664086.99919015,0.415,64581768502.17,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,209.91,2026-06-12,64581768502.0,354587319.485,True,8,2025,ttm,2026-05-08,16695000000.0,0.0743948770161611,0.06450890866492343,0.39065588499550763,0.20047918538484577,3347000000.0,0.0,0.1819383189583541,3037460235.0097218,2498388595.4435544,2093122193.5760245,6.771666753723793,0.011008228464435558,0.17747446809437561,0.22720087111398243,,137000000.0,547000000.0,True,5.7311643835616435,0.02582469368520264,0.002619760479041916,750000000.0,1107000000.0,-0.00846042704530936,2.0084151472650773,309100000.0,general_dcf,0.031672805695037276,0.01917489833690175,True,0.044800000000000006,0.06962687686877264,0.04918702680795634,0.1575739942452098,35,1.0
HPE,Hewlett Packard Enterprise Company,NYSE,common_stock,False,2015-10-19,Technology,Computer Hardware,US,1324203521.0089266,1.448,63786883606.57,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,48.17,2026-06-12,63786883607.0,914295007.9844118,True,8,2025,ttm,2026-06-02,38877000000.0,0.015120249641591421,0.06543967167289473,0.3292435115878283,0.06595159091493685,2564000000.0,0.0,0.07724874801730915,3003199576.6689277,2702879619.002035,1334039894.942131,0.931592105406516,0.011840130460650283,0.1,0.05594724336905397,-0.03986654875793874,15954000000.0,21246000000.0,True,21.366666666666667,2.71465033180194,0.014704366647198269,750000000.0,412000000.0,0.027000182898342162,2.1866666666666665,1432000000.0,general_dcf,0.3010916904122043,0.024650233172303585,True,0.044800000000000006,0.10136410895550121,0.05382000000000001,-0.045416865586447246,10,1.0
CIEN,Ciena Corporation,NYSE,common_stock,False,1997-02-07,Technology,Communication Equipment,US,141552922.00098658,1.244,63129772153.560005,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,445.98,2026-06-12,63129772153.99999,1355849891.0967648,True,8,2025,ttm,2026-06-04,5569150000.0,0.06376260613059448,0.10483870485559295,0.4304664086979162,0.11184507510122729,622882000.0,0.0,0.08102395252304644,451234545.19372404,356824752.97790587,380318610.38781524,2.5993316455555533,0.030748725917739833,0.2092255418416295,0.15063105331717072,-0.18621580215313555,377746000.0,1580580000.0,True,7.162115236463568,0.46823469621751607,0.038688484994361054,0.0,364557000.0,-0.01304564321384205,6.128591166801658,146314000.0,general_dcf,0.34220359098258557,0.015822784807121692,True,0.044800000000000006,0.10554151467682558,0.04728831259787056,0.045089538640345136,8,1.0
GWW,"W.W. Grainger, Inc.",NYSE,common_stock,False,1973-02-21,Industrials,Industrial - Distribution,US,47213119.00035718,1.052,62126326898.52999,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,1315.87,2026-06-12,62126326899.0,310453185.2547059,True,8,2025,ttm,2026-05-07,18378000000.0,0.06935006106097008,0.04866380881693688,0.39150070736750464,0.14234410708455764,2616000000.0,0.0,0.13212734752047384,2428236392.7312684,1836755573.840421,1280274740.1540642,27.010015615064646,0.024922604669801018,0.24358452935694314,0.3289200251333505,0.4509324118893471,2086000000.0,2781000000.0,True,32.2962962962963,0.7265761058864507,0.0036113699906803356,460000000.0,1001000000.0,-0.024742840573265146,1.1104428649535265,47400000.0,general_dcf,0.08535893290170327,0.023748064015697755,True,0.044800000000000006,0.09516489589412586,0.0452336451444548,0.23375512923922465,36,1.0
TGT,Target Corporation,NYSE,common_stock,False,1967-10-18,Consumer Defensive,Discount Stores,US,454191000.00000006,0.991,61268094945.00001,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,135.23,2026-06-12,61420248930.0,654714796.622647,True,8,2025,ttm,2026-05-29,106377000000.0,0.048217746472034584,0.07694588651550115,0.2813860138939808,0.044934525320323,4780000000.0,0.0,0.053836488804846115,5726964169.593115,4471006092.069744,3847129390.7490544,8.44038918549595,0.013719657988368654,0.21930608265226906,0.11774949277174536,-0.3941557238297022,15297000000.0,18831000000.0,True,10.693512304250559,1.9265743073047858,0.0026818095056308456,2059000000.0,497000000.0,-0.006425242375689977,1.8007822048398925,455800000.0,general_dcf,-0.014639612045446282,0.005150214591184941,True,0.044800000000000006,0.08316549780290744,0.046685496257394314,0.03458399496883792,14,1.0
TEL,TE Connectivity Ltd.,NYSE,common_stock,False,2007-06-14,Technology,"Hardware, Equipment & Parts",US,291895799.00180626,1.163,61409038193.619995,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,210.38,2026-06-12,61409038194.0,549759011.725,True,8,2025,ttm,2026-04-24,18523000000.0,0.029018075940301147,0.09891832462671446,0.3535604383739135,0.1928413323975598,3572000000.0,0.0,0.17509097937135343,3243210210.8955793,2918889189.8060217,2274737734.8826094,7.710975372483421,0.01150885255367447,0.1,0.18082006862028235,0.15096611593391207,4545000000.0,5655000000.0,True,30.016806722689076,1.0024261138067931,0.008015146733985484,838000000.0,1557000000.0,-0.03176773308722747,1.6397905759162303,295000000.0,general_dcf,0.14591587785407967,0.010245901668325945,True,0.044800000000000006,0.0988072409672632,0.05382000000000001,0.08201282765301915,49,1.0
NUE,Nucor Corporation,NYSE,common_stock,False,1980-03-17,Basic Materials,Steel,US,227740999.99999997,1.906,60647428300.0,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,266.35,2026-06-12,60658815350.0,316030420.34205884,True,8,2025,ttm,2026-05-13,34160000000.0,0.0377659712539784,0.3170419615859237,0.13975409833138172,0.10043911007025762,3431000000.0,0.0,0.11697359193322268,3995817900.4388866,3140434647.920793,1854685339.8448486,8.088466375250103,0.08307086483502686,0.21406962825411563,0.10333105094497737,-0.6325505968527176,4643000000.0,7124000000.0,True,24.86231884057971,0.9545641447368421,0.004093063334769496,512000000.0,525000000.0,-0.04489176197068445,1.8543577981651376,229300000.0,general_dcf,0.17584579652872567,0.08744939271284558,True,0.044800000000000006,0.1303150108096004,0.04699863623040389,-0.026983959864623028,30,1.0
KEYS,"Keysight Technologies, Inc.",NYSE,common_stock,False,2014-10-20,Technology,"Hardware, Equipment & Parts",US,170895368.00125474,1.221,59927878696.560005,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,350.67,2026-06-12,59927878697.0,483565972.0161765,True,8,2025,ttm,2026-06-04,6088000000.0,0.047738618867254834,0.08188570807881246,0.6366622864651774,0.1816688567674113,1106000000.0,0.0,0.1788043833986215,1088561086.1308076,896882787.1274854,1145074084.4431605,6.618925343602084,0.10479865369414479,0.17608409986859397,0.13645567318738172,-0.033775434415324726,347000000.0,2759000000.0,True,10.054545454545455,0.2689922480620155,0.027515565374573208,0.0,440000000.0,-0.016762942620847432,1.66548463356974,173000000.0,general_dcf,0.2922174154348025,0.007225433551798873,True,0.044800000000000006,0.10335978590845983,0.04927017082785808,0.03309588727892189,8,1.0
TRGP,Targa Resources Corp.,NYSE,common_stock,False,2010-12-07,Energy,Oil & Gas Midstream,US,214643999.99999997,0.71,58511954400.00001,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,272.6,2026-06-12,58511954400.0,327502002.6355882,True,8,2025,ttm,2026-05-07,16378100000.0,0.07168159275251673,0.4272487782581492,0.29877091970375075,0.21111117895238155,3457600000.0,0.0,0.12727401277133776,2084506508.570247,1802644401.0801134,679197238.7972367,3.15905692463831,0.0572072722364144,0.1352176672662257,0.13488110868993863,0.11759726984571758,19031700000.0,19131800000.0,True,5.27314320573433,3.782660544988373,0.003801069351472614,870000000.0,571900000.0,-0.023783437834287047,2.8749113824340293,215000000.0,general_dcf,0.1577788554872528,0.2745199792488383,True,0.044800000000000006,0.07325626602874684,0.05171398349747971,0.061624842661191795,36,1.0
CARR,Carrier Global Corporation,NYSE,common_stock,False,2020-03-19,Industrials,Industrial - Machinery,US,830580423.0010014,1.337,58065877371.93,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,69.91,2026-06-12,58065877372.0,429939107.6397059,True,8,2025,ttm,2026-04-30,21870000000.0,0.020139172074632672,0.12113829668187043,0.2479652491998171,0.07242798353909465,1584000000.0,0.0,0.11922563929220478,2607464731.3205185,1903564061.433503,1816272597.936077,2.155045797266347,0.0354287337951606,0.2699559696558326,0.04691045978115132,-0.049360741584424696,11199000000.0,12573000000.0,True,4.604651162790698,3.9020905923344946,0.003746504142261622,775000000.0,1910000000.0,-0.007173176923426783,1.4076819407008085,842800000.0,general_dcf,0.01636582995535041,0.029398462227638422,True,0.044800000000000006,0.0995478738775012,0.04365663301458122,-0.05263741409634989,43,1.0
LHX,"L3Harris Technologies, Inc.",NYSE,common_stock,False,1981-12-31,Industrials,Aerospace & Defense,US,186295000.0,0.746,57339738050.0,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,307.79,2026-06-12,57339738050.0,425606575.04382354,True,8,2025,ttm,2026-04-30,22477000000.0,0.18155465427374273,,0.252569293055123,0.09934599813142324,2233000000.0,0.0,0.09833066544706151,2210178367.2536016,1842104672.157165,2450280121.040625,13.017113151164017,0.04502566777701068,0.16653574234092694,0.061126734566712984,0.009203348926480491,10767000000.0,11357000000.0,True,3.830188679245283,3.1317626527050613,0.01647870642154591,913000000.0,881000000.0,-0.009152778754501045,1.7082314588427059,188235294.0,general_dcf,0.03214345049243583,0.015020482458031491,True,0.044800000000000006,0.08021166759023504,0.07067776904948941,-0.019084933023522058,43,1.0
OXY,Occidental Petroleum Corporation,NYSE,common_stock,False,1981-12-31,Energy,Oil & Gas Exploration & Production,US,994634701.0081358,0.124,56400760720.205,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,56.54,2026-06-12,56236645995.0,826445556.862647,True,8,2025,ttm,2026-05-05,23184000000.0,0.047826061550417354,0.2758995208984691,0.26233609385783296,0.12392167011732229,2873000000.0,0.0,0.18189802822830284,4217123886.444973,3080356784.996981,4209437197.079229,4.2090162954496835,0.12989415034215063,0.2695598071239695,0.04131663793772317,-0.06896704238775772,11860000000.0,15671000000.0,True,2.8333333333333335,0.9450199203187251,0.0,1453000000.0,56000000.0,-0.0006324691278082328,3.75911929017417,1000100000.0,general_dcf,0.01797566741175971,0.04022770397582476,True,0.044800000000000006,0.06808734146931396,0.06194132835588739,-0.026770703531590785,38,1.0
COR,"Cencora, Inc.",NYSE,common_stock,False,1995-04-04,Healthcare,Medical - Distribution,US,194561059.99928993,0.588,54802013770.200005,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,281.67,2026-06-12,54802013770.0,489569798.417353,True,8,2025,ttm,2026-05-06,328680018000.0,0.097128283927292,0.02435907671465163,0.03467215643148711,0.012782797158055408,4201450000.0,0.0,0.010527337797762354,3460125576.860611,2641450809.0541306,3157606260.284071,16.161110538194578,0.0009485862283456141,0.2366026173388968,0.23676178645995674,0.5179923594370694,10149258000.0,12385520000.0,True,8.864604036644597,1.9227698549026733,0.0004753495006402461,458977000.0,0.0,-0.025629562300649278,2.3090841019932147,195383000.0,general_dcf,0.05261604362236816,0.019417189663984806,True,0.044800000000000006,0.0689372352307675,0.04565116348313398,0.16782455122918924,37,1.0
DAL,"Delta Air Lines, Inc.",NYSE,common_stock,False,2007-05-03,Industrials,"Airlines, Airports & Air Services",US,656994339.9951842,1.313,54569949880.4,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,83.06,2026-06-12,54569949880.0,651008431.6985294,True,8,2025,ttm,2026-04-08,65178000000.0,0.05199235309385486,0.4311818222269391,0.26188284390438493,0.08828132191843874,5754000000.0,0.0,0.09349638415522864,6093907326.469492,4655314566.037168,1994354575.9217603,3.0588260366898163,0.2742525363246239,0.23607066589011844,0.1490707562135266,0.2925212432198165,9111000000.0,14164000000.0,True,8.838709677419354,1.1077203647416414,0.0,470000000.0,0.0,0.005687816219807518,1.6667332667332668,652000000.0,general_dcf,0.11265987812126488,0.03870276886320031,True,0.044800000000000006,0.0971034637494381,0.04568297417977093,0.051967292464088516,65,1.0
BDX,"Becton, Dickinson and Company",NYSE,common_stock,False,1973-02-21,Healthcare,Medical - Instruments & Supplies,US,362295100.99835885,0.278,52982035570.0,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,146.24,2026-06-12,52982035570.0,415519032.6208824,True,8,2025,ttm,2026-05-07,21365000000.0,0.04560530592574796,0.07637680780497551,0.4647788439035806,0.10610812075824948,2267000000.0,0.0,0.11329093663343556,2420460861.173351,2178414775.056016,2484708373.5007896,8.85372139930441,0.020123965562090517,0.1,0.05025864617203665,0.07352428393524284,16463000000.0,17279000000.0,True,4.0266429840142095,3.5773576705780097,0.01224105461393597,1185000000.0,250000000.0,-0.00786126920640362,2.0441001191895114,280640000.0,general_dcf,-0.12147727017820786,0.0041688379021513735,True,0.044800000000000006,0.06587010603017789,0.05382000000000001,-0.015611459858141233,36,1.0
CAH,"Cardinal Health, Inc.",NYSE,common_stock,False,1983-08-04,Healthcare,Medical - Distribution,US,234206000.0,0.526,52427013100.0,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,223.85,2026-06-12,52427013100.0,421045370.1091176,True,8,2025,ttm,2026-04-30,250549000000.0,0.0720014350924516,0.04688898240611325,0.036839101333471694,0.009227735891981208,2312000000.0,0.0,0.0032869369312651603,823538761.1915547,615008241.9369583,3224559263.3935723,13.663386709294798,0.011621396228645933,0.25321275583055686,0.8041789047600153,,4979000000.0,8916000000.0,True,6.740524781341108,1.538627935723115,0.0005334461946770006,491000000.0,243000000.0,-0.05426542517926303,4.415492957746479,236000000.0,general_dcf,0.14688204506690128,0.009249141428677951,True,0.044800000000000006,0.06725672665950416,0.044657877201332706,0.7369221781005111,43,1.0
AME,"AMETEK, Inc.",NYSE,common_stock,False,1984-07-19,Industrials,Electrical Equipment & Parts,US,229203000.0,1.004,52056585360.0,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,227.12,2026-06-12,52056585360.0,269869770.4270588,True,8,2025,ttm,2026-04-30,7597582000.0,0.062368142586528785,0.09325405492545903,0.3655832868931194,0.2616589067416449,1987975000.0,0.0,0.23996926366993981,1823186158.2119887,1477716628.3248339,1548977770.7358282,6.7395208333623176,0.014771475838449687,0.18948670070310275,0.12772128848845107,0.15542265014439383,1696299000.0,2177549000.0,True,23.902548996032223,0.7038871290201842,0.006895513442959266,291686000.0,443972000.0,-0.002454884771549426,1.321437600709114,229835000.0,general_dcf,0.08936085236604896,0.029999999941312156,True,0.044800000000000006,0.09313172649995562,0.048468695297954466,0.03458956198849546,43,1.0
ROK,"Rockwell Automation, Inc.",NYSE,common_stock,False,1981-12-31,Industrials,Industrial - Machinery,US,111274000.0,1.561,50984634060.0,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,459.34,2026-06-12,51112599160.0,320479281.8076471,True,8,2025,ttm,2026-05-05,8804000000.0,0.03261237098756298,0.08663139004917314,0.525329395729214,0.19082235347569287,1680000000.0,0.0,0.17226625135061094,1516632076.8907788,1268575941.059597,1329531824.2392669,11.807565046529902,0.02861729807908172,0.16355722631141853,0.19645237799480172,0.804075570656804,3631000000.0,4054000000.0,True,11.586206896551724,1.81187624750499,0.010189403020858308,603000000.0,792000000.0,-0.011850827048212609,0.9907741098457546,112600000.0,general_dcf,0.08954953967685753,0.015659955314157096,True,0.044800000000000006,0.11749792551970507,0.05001927786657717,0.07895445247509665,38,1.0
AZO,"AutoZone, Inc.",NYSE,common_stock,False,1991-04-02,Consumer Cyclical,Specialty Retail,US,16368999.999999998,0.349,51010714700.0,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,3116.3,2026-06-12,51010714700.0,834889604.492647,True,8,2025,ttm,2026-06-12,19986404000.0,0.07764003168086742,0.04029851244844733,0.5175387228237756,0.1802466316602026,3602482000.0,0.0,0.19519689421872288,3901283987.40066,3107756266.465562,2687299418.068332,159.46471742631925,0.013008832405454676,0.20340168095883948,0.3100216717433642,0.1586407035521743,12041102000.0,12294831000.0,True,7.631536356164151,2.82388497239694,0.0057460497597979655,0.0,1184620000.0,-0.06675336159101442,1.163090396950514,16852000.0,general_dcf,0.08184673632888195,0.010742187475394422,True,0.044800000000000006,0.0654955507344787,0.0476365794786614,0.2445261210088855,0,1.0
CTVA,"Corteva, Inc.",NYSE,common_stock,False,2019-05-24,Basic Materials,Agricultural Inputs,US,668820000.0,0.572,50923954800.0,2026-06-12,fmp:company-screener,2026-06-14T14:52:13.013200+00:00,76.14,2026-06-12,50923954800.0,304350487.3208823,True,8,2025,ttm,2026-05-06,17889000000.0,0.028568710822397314,0.05372786432081418,0.4681088937335793,0.16261389680809435,2909000000.0,0.0,0.09729096702649447,1740438109.1369596,1417914054.50947,1428500031.7657373,2.1206948215049546,0.054606805619492924,0.1853119929598768,0.09266578347916789,4.51371823474996,1213000000.0,3356000000.0,True,16.16111111111111,0.2949185509360564,0.0,480000000.0,1051000000.0,-0.023989335881232088,2.4068027210884355,673600000.0,general_dcf,0.03406018165027214,0.04331140355196609,True,0.044800000000000006,0.07187399206948629,0.04871834282099938,0.020791791409681598,37,1.0
