scenario,probability,intrinsic_value_per_share,irr_5y,irr_3y,exit_value_per_share,total_return_5y,normalized_roe,terminal_growth,irr_5y_status,scenario_is_finite,ticker,model_family,price,affo_growth
bear,0.25,32.92709276963588,0.03637729593751504,,32.92709276963588,0.19560975924603774,,0.025,valid,True,INVH,reit,27.54,0.039999999999999994
base,0.5,55.107854144860084,0.1488145116424484,,55.107854144860084,1.0010114068576645,,0.025,valid,True,INVH,reit,27.54,0.06
bull,0.25,55.107854144860084,0.1488145116424484,,55.107854144860084,1.0010114068576645,,0.025,valid,True,INVH,reit,27.54,0.06
bear,0.25,13.542635862301442,-0.09297441293322162,,13.542635862301442,-0.3860999155801703,,0.025,valid,True,WY,reit,22.06,-0.02
base,0.5,13.542635862301442,-0.09297441293322162,,13.542635862301442,-0.3860999155801703,,0.025,valid,True,WY,reit,22.06,-0.02
bull,0.25,16.75610783023482,-0.05351545314778039,,16.75610783023482,-0.24043028874728822,,0.025,valid,True,WY,reit,22.06,0.0
bear,0.25,17.725645392926697,-0.05232317203054193,,17.725645392926697,-0.23563409258617096,,0.025,valid,True,KIM,reit,23.19,0.013650082244948365
base,0.5,23.746100462465083,0.004750683821510782,,23.746100462465083,0.023980183806169952,,0.025,valid,True,KIM,reit,23.19,0.033650082244948365
bull,0.25,35.270981943267515,0.0874852130237076,,35.270981943267515,0.5209565305419368,,0.025,valid,True,KIM,reit,23.19,0.05365008224494837
bear,0.25,75.20823479090737,-0.09631489899650758,,75.20823479090737,-0.39732162199769716,,0.025,valid,True,MAA,reit,124.79,-0.02
base,0.5,75.20823479090737,-0.09631489899650758,,75.20823479090737,-0.39732162199769716,,0.025,valid,True,MAA,reit,124.79,-0.02
bull,0.25,94.72624768626295,-0.053636220768804255,,94.72624768626295,-0.24091475529879836,,0.025,valid,True,MAA,reit,124.79,0.0
bear,0.25,11.960858769733479,-0.10039209106502966,,11.960858769733479,-0.4107951344958878,,0.025,valid,True,DOC,reit,20.3,-0.02
base,0.5,11.960858769733479,-0.10039209106502966,,11.960858769733479,-0.4107951344958878,,0.025,valid,True,DOC,reit,20.3,-0.02
bull,0.25,14.669361346431618,-0.06290626641284491,,14.669361346431618,-0.2773713622447479,,0.025,valid,True,DOC,reit,20.3,0.0
bear,0.25,112.34520789044521,-0.16839035144281378,,112.34520789044521,-0.602261531224084,0.07465595469954064,0.025,valid,True,AIZ,insurance,282.46,
base,0.5,279.71099197429794,-0.001954098069054888,,279.71099197429794,-0.009732379896983834,0.14863069691395872,0.025,valid,True,AIZ,insurance,282.46,
bull,0.25,396.6358572054065,0.07025435499624355,,396.6358572054065,0.40421956101892853,0.20031083459128296,0.025,valid,True,AIZ,insurance,282.46,
bear,0.25,145.02847455284706,-0.032602132606470824,,145.02847455284706,-0.15272258834581365,0.12234493997152941,0.025,valid,True,GL,insurance,171.17,
base,0.5,263.4342193888908,0.09005624525817879,,263.4342193888908,0.5390209697312078,0.2018203682202687,0.025,valid,True,GL,insurance,171.17,
bull,0.25,336.7379278809191,0.14491402884245508,,336.7379278809191,0.9672718810592924,0.25102274123596763,0.025,valid,True,GL,insurance,171.17,
bear,0.25,47.80649270002723,0.0636199512208584,,47.80649270002723,0.3612327078595452,,0.025,valid,True,UDR,reit,35.12,0.039999999999999994
base,0.5,89.58609849983735,0.20597199627681317,,89.58609849983735,1.5508570187880797,,0.025,valid,True,UDR,reit,35.12,0.06
bull,0.25,89.58609849983735,0.20597199627681317,,89.58609849983735,1.5508570187880797,,0.025,valid,True,UDR,reit,35.12,0.06
bear,0.25,163.73851689380103,0.09712040649441422,,163.73851689380103,0.5895400145015146,,0.025,valid,True,CPT,reit,103.01,0.039999999999999994
base,0.5,283.18512862140835,0.2241600747002248,,283.18512862140835,1.749103277559541,,0.025,valid,True,CPT,reit,103.01,0.06
bull,0.25,283.18512862140835,0.2241600747002248,,283.18512862140835,1.749103277559541,,0.025,valid,True,CPT,reit,103.01,0.06
bear,0.25,108.00601774199535,0.10792084781100697,,108.00601774199535,0.6693356683461413,,0.025,valid,True,BXP,reit,64.7,0.039999999999999994
base,0.5,163.45665971792653,0.20364846914015255,,163.45665971792653,1.526378048190518,,0.025,valid,True,BXP,reit,64.7,0.06
bull,0.25,163.45665971792653,0.20364846914015255,,163.45665971792653,1.526378048190518,,0.025,valid,True,BXP,reit,64.7,0.06
bear,0.25,118.22420037279318,0.006668427097591412,,118.22420037279318,0.03378978989850623,,0.025,valid,True,FRT,reit,114.36,0.039999999999999994
base,0.5,188.2883152264195,0.10486659861992109,,188.2883152264195,0.6464525640645289,,0.025,valid,True,FRT,reit,114.36,0.06
bull,0.25,188.2883152264195,0.10486659861992109,,188.2883152264195,0.6464525640645289,,0.025,valid,True,FRT,reit,114.36,0.06
bear,0.25,105.94068453114546,0.15680567426115033,,105.94068453114546,1.071581629470971,,0.025,valid,True,ARE,reit,51.14,0.039999999999999994
base,0.5,152.96884096564435,0.24499741722190937,,152.96884096564435,1.991177961784207,,0.025,valid,True,ARE,reit,51.14,0.06
bull,0.25,152.96884096564435,0.24499741722190937,,152.96884096564435,1.991177961784207,,0.025,valid,True,ARE,reit,51.14,0.06
bear,0.25,10.519460505506803,-0.35101005453803136,,10.519460505506803,-0.8848696453375637,0.10590827606179871,0.025,valid,True,IBKR,bank,91.37,
base,0.5,18.515829991796274,-0.27331212834413154,,18.515829991796274,-0.7973532889154398,0.16741071428571427,0.025,valid,True,IBKR,bank,91.37,
bull,0.25,23.247260803983732,-0.23947475864488754,,23.247260803983732,-0.745570090795844,0.20380154536677267,0.025,valid,True,IBKR,bank,91.37,
bear,0.25,435.04182291307404,-0.1595920256868043,,435.04182291307404,-0.5807714769754133,,0.025,valid,True,EQIX,reit,1037.72,0.039999999999999994
base,0.5,675.2553382545942,-0.08234894583822094,,675.2553382545942,-0.349289463193738,,0.025,valid,True,EQIX,reit,1037.72,0.06
bull,0.25,675.2553382545942,-0.08234894583822094,,675.2553382545942,-0.349289463193738,,0.025,valid,True,EQIX,reit,1037.72,0.06
