ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh,model_family,watchlist_reason,event_flags,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,cashflow_period_semantics,ttm_cashflow_status,revenue,revenue_cagr,revenue_volatility,gross_margin,current_operating_margin,reported_operating_income,one_off_items_latest,normalized_operating_margin,normalized_operating_income,normalized_nopat,normalized_fcf,normalized_fcf_per_share,margin_volatility,tax_rate,roic,incremental_roic,net_debt,total_debt,interest_expense_known,interest_coverage,net_debt_to_ebitda,sbc_intensity,margin_mad_z,ocf_margin_mad_z,one_off_suspected,dividends_paid,buybacks,net_share_change_cagr,ocf_to_net_income,shares_diluted,sec_status,sec_max_divergence,sec_confidence_penalty,analyst_growth,analyst_dispersion,has_estimates,risk_free,wacc,cost_of_debt_after_tax,roic_minus_wacc,filing_age_days,data_confidence,financial_persistence_score,roic_above_wacc_years,cyclicality,model_confidence,risk_flags,expected_irr,median_irr,p10_irr,p90_irr,above_hurdle_weight,hurdle_rate,permanent_loss_weight,worst_case_shortfall,worst_case_hurdle_gap,expected_shortfall,hurdle_cvar,intrinsic_value_low,intrinsic_value_base,intrinsic_value_high,intrinsic_value_bear,intrinsic_value_bull,scenario_order_inversion,scenario_order_note,upside_to_base,model_uncertainty,business_quality,valuation_excess,evidence_confidence,valuation_status,invalid_reason,invalid_fields,assumption_flags,valuation_alerts,requires_manual_review,roic_status,catastrophic_tail_floor_applied,catastrophic_tail_scenarios
MOS,The Mosaic Company,NYSE,common_stock,False,1988-01-26,Basic Materials,Agricultural Inputs,US,317846644.00740397,0.823,6868665977.0,2026-08-14,fmp:company-screener,2026-08-15T00:44:30.018235+00:00,21.61,2026-08-14,6868665977.0,188043039.79612905,True,general_dcf,insufficient_model_confidence,,8.0,2025.0,annual,2026-02-27,annual,annual_anchor,12052400000.0,0.033229377034890595,0.28633654438079925,0.15075005807971856,0.08709468653546182,1049700000.0,0.0,0.09196034797187076,1108342897.8961751,827895608.4688139,543780144.420131,1.705174488617532,0.10375908132929813,0.25303296476180637,0.04588602961700932,-0.37217194465372566,5002900000.0,5279500000.0,True,4.821773082223243,2.38278719756144,0.0027599097553318097,-0.1332290169735289,-2.9602331021218133,False,280400000.0,0.0,-0.03601966659514766,2.066443471542622,318900000.0,unchecked,,0.0,0.03697838895092587,0.15094339625367126,True,0.046799999999999994,0.0697894994575546,0.046162562777720365,-0.023903469840545276,168.0,0.7,0.225,4.0,0.28633654438079925,0.3385,thin_interest_coverage;cyclical_revenue;incremental_roic_below_wacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,"Tesla, Inc.",NASDAQ,common_stock,False,2010-06-29,Consumer Cyclical,Auto - Manufacturers,US,3949547393.99889,1.802,1351811586544.0,2026-08-14,fmp:company-screener,2026-08-15T00:44:30.018235+00:00,342.27,2026-08-14,1351811586544.0,16791800414.829033,True,general_dcf,insufficient_model_confidence,,8.0,2025.0,ttm,2026-07-23,discrete,ok,103619000000.0,0.23646656210970574,0.2476122366918237,0.18851754987019756,0.04219303409606346,4372000000.0,0.0,0.06783126614962924,7028607967.158432,5923224505.649811,2673568351.624658,0.7552452970691125,0.05731395919486214,0.15726918710982143,0.06994492964454135,-0.0727933544103712,-34182000000.0,9342000000.0,True,13.089820359281438,-3.150705134113743,0.02046268809499437,-0.4468075657196309,0.579834524808595,False,70000000.0,0.0,0.006196535627059685,2.0929873772791026,3540000000.0,unchecked,,0.0,0.11843900872076962,0.11087826252481355,True,0.046799999999999994,0.136317860476338,0.05208076423661303,-0.06637293083179666,22.0,1.0,0.2153,3.0,0.2476122366918237,0.349,cyclical_revenue;incremental_roic_below_wacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GM,General Motors Company,,,,,Consumer Cyclical,Auto - Manufacturers,,,,,,,,86.77,2026-08-14,78479260213.0,,True,general_dcf,irr_below_solver_bound,,8.0,2025.0,ttm,2026-07-21,,,,0.03335752810947534,,,0.009777552593423059,,,0.054134788670623685,,,,,,,0.009503743709599695,-0.24899975272828603,,,,,6.218478260869565,0.0,,,,,,-0.14167131736471228,,,,,,,,,,0.0895747241269978,,-0.0800709804173981,,1.0,0.2487,,,0.4156758000000001,elevated_leverage;thin_interest_coverage;incremental_roic_below_wacc,-0.7353482427453855,-0.95,-0.95,-0.09139297098154199,0.0,0.12,1.0,0.95,1.0699999999999998,0.95,1.0699999999999998,-70.66930909672791,-37.05898631165562,16.235572858247806,-70.66930909672791,16.235572858247806,False,,-1.4270944602011713,0.446833240509229,0.2487,-1.0699999999999998,0.4156758000000001,invalid,irr_below_solver_bound,irr_5y[base],forward_roic_floor_hit;share_change_floor_hit;reinvestment_cap_hit,,False,ok,True,bear;base
LHX,"L3Harris Technologies, Inc.",,,,,Industrials,Aerospace & Defense,,,,,,,,291.82,2026-08-14,54341261300.0,,True,general_dcf,invalid_valuation_output,,8.0,2025.0,ttm,2026-07-30,,,,0.18155465427374273,,,0.10042735042735043,,,0.09833066544706151,,,,,,,0.06329029891152879,0.009203348926480491,,,,,2.7134268537074147,0.01647870642154591,,,,,,-0.009152778754501045,,,,,,,,,,0.07861366739890148,,-0.015323368487372688,,1.0,0.3876,,,,thin_interest_coverage;incremental_roic_below_wacc,-0.5565620925830443,-0.95,-0.95,-0.16312418516608887,0.0,0.12,0.5,0.95,1.0699999999999998,0.95,1.0699999999999998,,68.89826096905486,,,,True,"growth destroys value: forward ROIC 2.5% at/below WACC 7.9%, so higher-growth scenarios reinvest below the cost of capital and are worth less than the bear case",-0.7639015113115795,,0.3876,-1.0699999999999998,,invalid,invalid_valuation_output,irr_5y[bear];irr_5y[bull];scenario[bear];scenario[bull],reinvestment_cap_hit,,False,ok,False,
BKNG,Booking Holdings Inc.,,,,,Consumer Cyclical,Travel Services,,,,,,,,212.06,2026-08-14,164320628680.0,,True,general_dcf,roic_not_meaningful:meaningless_capital,,8.0,2025.0,ttm,2026-08-04,,,,0.09210498198705142,,,0.34492404659891646,,,0.30839491031182165,,,,,,,-1.057868498163197,,,,,,0.3349052064286402,0.024806927217411654,,,,,,-0.08383118913968124,,,,,,,,,,0.09447478627854963,,-1.1523432844417465,,1.0,0.6131,,,0.4363,cyclical_revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meaningless_capital,,
FTNT,"Fortinet, Inc.",,,,,Technology,Software - Infrastructure,,,,,,,,160.01,2026-08-14,117401521617.0,,True,general_dcf,roic_not_meaningful:meaningless_capital,,8.0,2025.0,ttm,2026-07-30,,,,0.20864941060273168,,,0.32425538698621037,,,0.21223779387210398,,,,,,,-1.0808628593797538,,,,,,-1.3280425247193517,0.043302327143288896,,,,,,-0.027225673094557923,,,,,,,,,,0.1003593930426942,,-1.181222252422448,,1.0,0.2182,,,0.6444,peak_cycle_margins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meaningless_capital,,
ABNB,"Airbnb, Inc.",,,,,Consumer Cyclical,Travel Services,,,,,,,,184.06,2026-08-14,109242118554.00002,,True,general_dcf,roic_not_meaningful:meaningless_capital,,8.0,2025.0,ttm,2026-08-06,,,,0.18861479137930015,,,0.2080705220761456,,,0.1123329728199328,,,,,,,-1.2354125883776534,2.8939211887888967,,,,,-3.4684782608695652,0.12673392181588902,,,,,,-0.04246393699696105,,,,,,,,,,0.1027329746835324,,-1.3381455630611858,,1.0,0.1125,,,0.3602,heavy_sbc;cyclical_revenue;peak_cycle_margins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meaningless_capital,,
EXPE,"Expedia Group, Inc.",,,,,Consumer Cyclical,Travel Services,,,,,,,,332.69,2026-08-14,38092547551.0,,True,general_dcf,roic_not_meaningful:meaningless_capital,,8.0,2025.0,ttm,2026-08-06,,,,0.03964046576130609,,,0.18789808917197454,,,0.07764508327479386,,,,,,,-9.697263012501677,,,,,,-0.37444819527395484,0.03216761430017914,,,,,,-0.08536471589010186,,,,,,,,,,0.10107897660100502,,-9.798341989102683,,0.85,0.3937,,,0.4021,cyclical_revenue;peak_cycle_margins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meaningless_capital,,
VRSN,"VeriSign, Inc.",,,,,Technology,Software - Infrastructure,,,,,,,,284.24,2026-08-14,25695296000.0,,True,general_dcf,roic_not_meaningful:meaningless_capital,,8.0,2025.0,ttm,2026-07-23,,,,0.045288243162276975,,,0.6786111599039757,,,0.6581874834837056,,,,,,,-0.9814731674052515,,,,,,1.1013490725126476,0.03998392605987543,,,,,,-0.055145634820722766,,,,,,,,,,0.07925016394009542,,-1.0607233313453468,,1.0,0.2933,,,0.8496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meaningless_capital,,
COP,ConocoPhillips,,,,,Energy,Oil & Gas Exploration & Production,,,,,,,,126.78,2026-08-14,154455314207.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-08-06,,,,0.0708056175442664,,,0.22675787821016036,,,0.24257084433533482,,,,,,,0.11571114644719335,-0.02620071248387966,,,,,0.6014266435319067,0.0,,,,,,-0.016952387028984828,,,,,,,,,,0.06775069777213102,,0.04796044867506233,,1.0,0.6801,,,0.30739500000000003,cyclical_revenue;incremental_roic_below_wacc,0.010805101072765,0.032260263978969334,-0.32559410588582977,0.3042939822189511,0.25,0.12,0.25,0.32559410588582977,0.44559410588582976,0.32559410588582977,0.44559410588582976,17.512920056727154,104.95451752566294,353.5243483099008,17.512920056727154,353.5243483099008,False,,-0.1721524094836494,0.3357221940523904,0.6801,-0.08773973602103066,0.30739500000000003,valid,,,forward_roic_floor_hit;reinvestment_cap_hit,,False,ok,False,
VLO,Valero Energy Corporation,,,,,Energy,Oil & Gas Refining & Marketing,,,,,,,,341.67,2026-08-14,98376175941.99998,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-07-30,,,,0.006762829683323979,,,0.07531144679826673,,,0.03527931484866552,,,,,,,0.27853923052902174,1.322717358761822,,,,,0.26244241371497623,0.0,,,,,,-0.0945091874400511,,,,,,,,,,0.07185877635577942,,0.20668045417324232,,1.0,0.7167,,,0.29548800000000003,cyclical_revenue;peak_cycle_margins,0.029793669299760954,0.05932146944687704,-0.35584689163224537,0.3563786299375351,0.25,0.12,0.25,0.35584689163224537,0.47584689163224536,0.35584689163224537,0.47584689163224536,45.393858253891786,322.60224864500674,969.0653554531016,45.393858253891786,969.0653554531016,False,,-0.055807508282826324,0.37724812078489023,0.7167,-0.06067853055312296,0.29548800000000003,valid,,,forward_roic_cap_hit;share_change_floor_hit,,False,ok,False,
FCX,Freeport-McMoRan Inc.,,,,,Basic Materials,Copper,,,,,,,,66.49,2026-08-14,95583364400.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,annual,2026-02-13,,,,0.04459196635694629,,,0.2443572510780467,,,0.26877164318609914,,,,,,,0.15517895775610127,-0.09281361335083443,,,,,0.8727443168502461,0.004282066391671577,,,,,,-0.0018412009428691034,,,,,,,,,,0.10763197971897642,,0.04754697803712485,,0.7,0.6686,,,0.321894,cyclical_revenue;incremental_roic_below_wacc,-0.13642871585907407,-0.13397318515926587,-0.28364109361427836,0.0058726004965137975,0.0,0.12,0.75,0.28364109361427836,0.40364109361427836,0.28364109361427836,0.40364109361427836,9.766421408766416,16.821626896789862,38.89865583407724,9.766421408766416,38.89865583407724,False,,-0.7470051602227423,0.17410002705539607,0.6686,-0.25397318515926587,0.2253258,valid,,,forward_roic_floor_hit;reinvestment_cap_hit,,False,ok,False,
PSX,Phillips 66,,,,,Energy,Oil & Gas Refining & Marketing,,,,,,,,233.61,2026-08-14,93662430022.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-08-05,,,,0.024917086063704685,,,0.06669921875,,,0.028322227427678655,,,,,,,0.17261827118156567,0.09227967285465476,,,,,1.2635052179251074,0.0,,,,,,-0.052773599241814906,,,,,,,,,,0.07553321353032676,,0.09708505765123891,,1.0,0.4601,,,0.28698300000000004,cyclical_revenue;peak_cycle_margins,-0.21919442299913497,-0.06676314655342136,-0.95,0.2067486011103029,0.25,0.12,0.25,0.95,1.0699999999999998,0.95,1.0699999999999998,-9.521418008772343,113.9087770654798,419.1219173152859,-9.521418008772343,419.1219173152859,False,,-0.5123976838941835,0.5997648105551514,0.4601,-0.18676314655342136,0.28698300000000004,valid,,,share_change_floor_hit;reinvestment_cap_hit,,False,ok,True,bear
RCL,Royal Caribbean Cruises Ltd.,,,,,Consumer Cyclical,Travel Services,,,,,,,,305.0,2026-08-14,81799475000.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-07-28,,,,0.0951297578173238,,,0.27320415373086393,,,0.1948857423143996,,,,,,,0.13971227835396455,1.0322532938013589,,,,,3.273055796472969,0.009757457485363814,,,,,,0.01922081227926009,,,,,,,,,,0.11785650853526443,,0.02185576981870012,,1.0,0.1489,,,0.29540700000000003,elevated_leverage;thin_interest_coverage;cyclical_revenue,-0.09930606126727065,-0.19616444816783765,-0.95,0.9451046512665926,0.25,0.12,0.75,0.95,1.0699999999999998,0.95,1.0699999999999998,-87.59616560400201,60.85968241703833,5348.177400847145,-87.59616560400201,5348.177400847145,False,,-0.8004600576490547,0.9686901156332963,0.1489,-0.3161644481678376,0.29540700000000003,valid,,,forward_roic_cap_hit;reinvestment_cap_hit,bull_return_extreme,True,ok,True,bear
CI,Cigna Corporation,,,,,Healthcare,Medical - Healthcare Plans,,,,,,,,282.56,2026-08-14,74663791724.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-07-30,,,,0.28071776602947707,,,0.03456310954664249,,,0.046214788416645225,,,,,,,0.11300800421130497,,,,,,2.049022749118872,0.0,,,,,,-0.05528176607441315,,,,,,,,,,0.065,,0.04800800421130497,,1.0,0.7338,,,0.3289248,cyclical_revenue,0.3160496279553626,0.3526019509095932,-0.09529956844926343,0.6542941784515277,0.75,0.12,0.25,0.09529956844926343,0.21529956844926343,0.09529956844926343,0.21529956844926343,134.7625633318725,893.7895280090041,2649.967177826453,134.7625633318725,2649.967177826453,False,,2.1631849094316395,0.3949291294503956,0.7338,0.23260195090959318,0.3289248,valid,,,share_change_floor_hit;wacc_floor_hit;reinvestment_cap_hit,intrinsic_3x_price;bull_return_extreme,True,ok,False,
NUE,Nucor Corporation,,,,,Basic Materials,Steel,,,,,,,,268.91,2026-08-14,61241832310.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-07-27,,,,0.0377659712539784,,,0.1147059638237168,,,0.11697359193322268,,,,,,,0.12273863589529743,-0.6325505968527176,,,,,0.7882310856734037,0.004093063334769496,,,,,,-0.046003808661662426,,,,,,,,,,0.13175720491384935,,-0.009018569018551914,,1.0,0.3119,,,0.29702700000000004,cyclical_revenue;incremental_roic_below_wacc,-0.15966060985447253,-0.13069987045601003,-0.4624880618037423,0.08524536329787227,0.0,0.12,0.75,0.4624880618037423,0.5824880618037422,0.4624880618037423,0.5824880618037422,14.193019080868385,59.81394869389053,210.0468538267311,14.193019080868385,210.0468538267311,False,,-0.777568894076492,0.2949559025508073,0.3119,-0.25069987045601005,0.29702700000000004,valid,,,forward_roic_floor_hit;reinvestment_cap_hit,,False,ok,False,
TRGP,Targa Resources Corp.,,,,,Energy,Oil & Gas Midstream,,,,,,,,275.79,2026-08-14,59196668759.99999,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-08-06,,,,0.07168159275251673,,,0.23127084325869462,,,0.12727401277133776,,,,,,,0.1419422570042355,0.11759726984571758,,,,,3.6129935339377957,0.003801069351472614,,,,,,-0.023783437834287047,,,,,,,,,,0.07519958950874332,,0.06674266749549217,,1.0,0.6701,,,0.34506000000000003,elevated_leverage;cyclical_revenue;peak_cycle_margins,-0.29532459378679043,-0.16233593581564484,-0.95,0.09337349648412786,0.0,0.12,0.75,0.95,1.0699999999999998,0.95,1.0699999999999998,-43.38351960636195,70.30094716790467,292.94227957491,-43.38351960636195,292.94227957491,False,,-0.7450924719246359,0.541334948242064,0.6701,-0.28233593581564487,0.34506000000000003,valid,,,reinvestment_cap_hit,,False,ok,True,bear
OXY,Occidental Petroleum Corporation,,,,,Energy,Oil & Gas Exploration & Production,,,,,,,,58.36,2026-08-14,58046881150.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-08-05,,,,0.047826061550417354,,,0.2300944669365722,,,0.18189802822830284,,,,,,,0.08108386883118894,-0.06896704238775772,,,,,0.7778437778437779,0.0,,,,,,0.0033817643510702933,,,,,,,,,,0.06643470354691033,,0.014649165284278606,,1.0,0.4477,,,0.31185,cyclical_revenue;incremental_roic_below_wacc,-0.2292620631778845,-0.05881029570009557,-0.95,0.150572338688653,0.25,0.12,0.25,0.95,1.0699999999999998,0.95,1.0699999999999998,2.2757638972581646,31.291820213477973,87.23630236347654,2.2757638972581646,87.23630236347654,False,,-0.46381390998152894,0.5709306693443265,0.4477,-0.17881029570009557,0.31185,valid,,,forward_roic_floor_hit;reinvestment_cap_hit,,False,ok,True,bear
IR,Ingersoll Rand Inc.,,,,,Industrials,Industrial - Machinery,,,,,,,,83.34,2026-08-14,32614025580.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-07-31,,,,0.1610637783941562,,,0.2151922641352764,,,0.15142001611754555,,,,,,,0.09460124061546277,0.19643000235481492,,,,,1.6311402335740395,0.007547883247771265,,,,,,-0.014979635042220552,,,,,,,,,,0.09773158342659326,,-0.0031303428111304904,,1.0,0.2498,,,0.34668,cyclical_revenue,-0.2447544910777651,-0.17184848509496076,-0.6602020664169685,0.024881072295829684,0.0,0.12,0.75,0.6602020664169685,0.7802020664169685,0.6602020664169685,0.7802020664169685,-0.015538945106785313,21.7093610948558,57.02440080046102,-0.015538945106785313,57.02440080046102,False,,-0.7395085061812359,0.3621411693563991,0.2498,-0.29184848509496075,0.34668,valid,,,reinvestment_cap_hit,,False,ok,False,
DVN,Devon Energy Corporation,,,,,Energy,Oil & Gas Exploration & Production,,,,,,,,45.85,2026-08-14,32106966254.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-08-05,,,,0.09865543909633834,,,0.2385647489327099,,,0.24335070512560336,,,,,,,0.0701670660324687,0.05344577191116125,,,,,1.3580012650221378,0.00609516319307904,,,,,,0.12911512265492586,,,,,,,,,,0.06555531722444924,,0.004611748808019456,,1.0,0.5383,,,0.264627,ongoing_dilution;cyclical_revenue;incremental_roic_below_wacc,0.07197091077396184,0.10629704572493213,-0.34010201276978475,0.41539156441576786,0.25,0.12,0.25,0.34010201276978475,0.46010201276978474,0.34010201276978475,0.46010201276978474,8.157978164214212,82.54432182692764,294.3068622949708,8.157978164214212,294.3068622949708,False,,0.8003123626374622,0.39980797859277634,0.5383,-0.01370295427506786,0.264627,valid,,,base_growth_cap_hit;share_change_cap_hit;reinvestment_cap_hit,,False,ok,False,
IFF,International Flavors & Fragrances Inc.,,,,,Basic Materials,Chemicals - Specialty,,,,,,,,84.18,2026-08-14,21491406540.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-08-04,,,,0.15474910231569639,,,0.07777109641210664,,,0.07201006934549255,,,,,,,0.032613829996208335,,,,,,3.2911832946635733,0.006704980842911878,,,,,,0.0026075737341737515,,,,,,,,,,0.08429046478750016,,-0.05167663479129182,,1.0,0.225,,,0.3411,elevated_leverage;thin_interest_coverage;cyclical_revenue,-0.4556641171497176,-0.44670359073788857,-0.95,0.02075071287690665,0.0,0.12,0.75,0.95,1.0699999999999998,0.95,1.0699999999999998,-20.82754500786185,2.5230495733585356,58.2575777095743,-20.82754500786185,58.2575777095743,False,,-0.9700279214378886,0.5051423564384533,0.225,-0.5667035907378886,0.3411,valid,,,reinvestment_cap_hit,,False,ok,True,bear
CF,"CF Industries Holdings, Inc.",,,,,Basic Materials,Agricultural Inputs,,,,,,,,118.3,2026-08-14,18174310700.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-08-06,,,,0.0693970500262917,,,0.3811861997674118,,,0.31057439237664275,,,,,,,0.3503059009230228,0.12291746992958627,,,,,0.295205836373111,0.006064690026954178,,,,,,-0.08995899643941663,,,,,,,,,,0.06826731139634098,,0.2820385895266818,,1.0,0.8943,,,0.31922100000000003,cyclical_revenue,0.3239320147404215,0.3515114781970624,0.053239978221245134,0.539465124346316,0.75,0.12,0.0,0.0,0.06676002177875487,0.0,0.06676002177875487,110.88601628251263,334.56907026302696,690.7451642569359,110.88601628251263,690.7451642569359,False,,1.82814091515661,0.2635359430625354,0.8943,0.23151147819706241,0.31922100000000003,valid,,,share_change_floor_hit;reinvestment_cap_hit;intrinsic_2x_price,,False,ok,False,
BLDR,"Builders FirstSource, Inc.",,,,,Basic Materials,Construction Materials,,,,,,,,72.51,2026-08-14,7801785959.999999,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-07-30,,,,0.10142713470583886,,,0.030244281238850652,,,0.08040553338465037,,,,,,,0.03697862194429472,-0.7504917448173807,,,,,5.001356562164002,0.0035226960184292456,,,,,,-0.12716114674226775,,,,,,,,,,0.09749890838605171,,-0.06052028644175699,,1.0,0.5976,,,0.30683610000000006,elevated_leverage;thin_interest_coverage;cyclical_revenue;incremental_roic_below_wacc,-0.26337419434712495,-0.14741641073487693,-0.95,0.19133604408125401,0.25,0.12,0.75,0.95,1.0699999999999998,0.95,1.0699999999999998,-28.600610835068842,8.697517307765507,108.2968101763123,-28.600610835068842,108.2968101763123,False,,-0.8800507887496137,0.591462939040627,0.5976,-0.26741641073487693,0.30683610000000006,valid,,,forward_roic_floor_hit;share_change_floor_hit;reinvestment_cap_hit,,False,ok,True,bear
NVDA,NVIDIA Corporation,,,,,Technology,Semiconductors,,,,,,,,225.16,2026-08-14,5453600360000.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2026.0,ttm,2026-05-20,,,,0.5163268176717339,,,0.6402002437956377,,,0.3488807007223773,,,,,,,1.1436037771305083,1.2181591200485862,,,,,-0.40937926701064564,0.03629968505023104,,,,,,-0.009110809543960374,,,,,,,,,,0.14,,1.0036037771305084,,1.0,0.8597,,,0.3443796,cyclical_revenue;peak_cycle_margins,-0.19893922167429987,-0.19339220757246944,-0.34142557511950133,-0.06754689643275921,0.0,0.12,0.75,0.34142557511950133,0.46142557511950133,0.34142557511950133,0.46142557511950133,22.909114040731968,50.1734675862826,90.6108350143437,22.909114040731968,90.6108350143437,False,,-0.7771652709793809,0.15660795134337105,0.8597,-0.31339220757246944,0.3443796,valid,,,base_growth_cap_hit;forward_roic_cap_hit;wacc_cap_hit,,False,ok,False,
AMD,"Advanced Micro Devices, Inc.",,,,,Technology,Semiconductors,,,,,,,,514.39,2026-08-14,838764334000.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-08-05,,,,0.270710183654467,,,0.15707541459871685,,,0.08371580449937913,,,,,,,0.1000051379540667,0.0007905440241364166,,,,,-0.928533893851813,0.05456660849331006,,,,,,0.01751449423868645,,,,,,,,,,0.14,,-0.03999486204593332,,1.0,0.3728,,,0.271917,heavy_sbc;cyclical_revenue;peak_cycle_margins;incremental_roic_below_wacc,-0.4082420045313483,-0.4033126902970252,-0.5128016886068508,-0.3135409489244921,0.0,0.12,1.0,0.5128016886068508,0.6328016886068508,0.5128016886068508,0.6328016886068508,14.197456418431667,22.255952616412685,43.41961724187823,14.197456418431667,43.41961724187823,False,,-0.9567333101024268,0.12147285984117936,0.3728,-0.5233126902970252,0.271917,valid,,,base_growth_cap_hit;wacc_cap_hit;reinvestment_cap_hit,,False,ok,False,
STLD,"Steel Dynamics, Inc.",,,,,Basic Materials,Steel,,,,,,,,255.77,2026-08-14,36659027370.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-07-28,,,,0.06338270758670328,,,0.10572798307661282,,,0.1282361152060176,,,,,,,0.12909665262195233,-0.5172957329697684,,,,,1.2957356987887365,0.0032850737917894013,,,,,,-0.0786494353174314,,,,,,,,,,0.11566745696393901,,0.013429195658013315,,1.0,0.638,,,0.3005667,cyclical_revenue;incremental_roic_below_wacc,-0.08737331428928878,-0.08164887060993348,-0.2765636291296686,0.09036811319238043,0.0,0.12,0.75,0.2765636291296686,0.3965636291296686,0.2765636291296686,0.3965636291296686,37.79906328897764,84.85006252228195,220.64392519090632,37.79906328897764,220.64392519090632,False,,-0.6682563923748605,0.2044488701610245,0.638,-0.20164887060993347,0.3005667,valid,,,forward_roic_floor_hit;share_change_floor_hit;reinvestment_cap_hit,,False,ok,False,
APA,APA Corporation,,,,,Energy,Oil & Gas Exploration & Production,,,,,,,,40.47,2026-08-14,14304930900.0,,True,general_dcf,insufficient_post_valuation_model_confidence,,8.0,2025.0,ttm,2026-08-06,,,,0.028082479749838907,,,0.11843297101449275,,,0.3184182911929025,,,,,,,0.07032522570633926,0.008723172606689075,,,,,1.0427791262135921,0.0,,,,,,0.020593996919940682,,,,,,,,,,0.06575049110835433,,0.0045747345979849224,,1.0,0.5131,,,0.342,thin_interest_coverage;cyclical_revenue;incremental_roic_below_wacc,0.144240708911093,0.16168978097848596,-0.1618080805521458,0.4153913542395459,0.75,0.12,0.25,0.1618080805521458,0.2818080805521458,0.1618080805521458,0.2818080805521458,14.608432441819444,69.5986173465978,193.79947514256796,14.608432441819444,193.79947514256796,False,,0.7197582739460788,0.3083397173958458,0.5131,0.04168978097848597,0.342,valid,,,reinvestment_cap_hit,,False,ok,False,
