rank,ticker,price,expected_irr,median_irr,p10_irr,p90_irr,above_hurdle_weight,hurdle_rate,permanent_loss_weight,worst_case_shortfall,worst_case_hurdle_gap,expected_shortfall,hurdle_cvar,intrinsic_value_low,intrinsic_value_base,intrinsic_value_high,intrinsic_value_bear,intrinsic_value_bull,scenario_order_inversion,scenario_order_note,upside_to_base,model_confidence,data_confidence,model_uncertainty,business_quality,valuation_excess,evidence_confidence,valuation_status,invalid_reason,invalid_fields,assumption_flags,valuation_alerts,requires_manual_review,roic_status,catastrophic_tail_floor_applied,catastrophic_tail_scenarios,name,sector,industry,model_family,market_cap,financial_persistence_score,roic,incremental_roic,wacc,roic_minus_wacc,normalized_operating_margin,current_operating_margin,revenue_cagr,net_debt_to_ebitda,sbc_intensity,net_share_change_cagr,risk_flags,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,price_as_of,is_price_fresh,shares_outstanding,beta,specialist_model_note,downside_penalty,ambiguity_penalty,permanent_loss_penalty,hurdle_penalty,robust_return
58,BRO,70.54,0.04398376856579725,0.06192007504590569,-0.06553235104181654,0.11762727521319416,0.0,0.12,0.0,0.06553235104181654,0.18553235104181653,0.06553235104181654,0.18553235104181653,50.2639725303232,95.25649781739637,123.00433442147431,50.2639725303232,123.00433442147431,False,,0.35038981878928777,0.6,0.8,0.10957981312750534,0.5276697514817059,-0.05807992495409431,0.48,valid,,,specialist_model_v1,,False,specialist,False,,"Brown & Brown, Inc.",Financial Services,Insurance - Brokers,insurance,23603414583.0,,,,,,,,,,,,,,,,,2026-08-14,True,334610357.00311875,0.581,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model,0.06553235104181654,0.05478990656375267,0.0,0.18553235104181653,-0.18553235104181653
59,HPQ,30.11,0.04105221901554617,0.02625849856995049,0.02625849856995049,0.07635929533280433,0.0,0.12,0.0,0.0,0.0937415014300495,0.0,0.0937415014300495,20.74801346948023,20.74801346948023,26.763079831990638,23.0515526243328,26.763079831990638,True,"growth destroys value: forward ROIC 2.0% at/below WACC 9.3%, so higher-growth scenarios reinvest below the cost of capital and are worth less than the bear case",-0.31092615511523647,0.66987,1.0,0.03495429838142692,0.9686,-0.0937415014300495,0.66987,valid,,,forward_roic_floor_hit;reinvestment_cap_hit,,False,ok,False,,HP Inc.,Technology,Computer Hardware,general_dcf,27536287530.0,0.9686,0.48920776765767315,-0.3893044128646223,0.09328021937217149,0.3959275482855017,0.06576206509215812,0.055088214291934445,-0.007949026438381246,1.435138387484958,0.008439291248903079,-0.041370451935990316,incremental_roic_below_wacc,8.0,2025.0,ttm,2026-05-28,2026-08-14,True,,,,0.0,0.01747714919071346,0.0,0.0937415014300495,-0.0937415014300495
60,COR,313.82,0.03712212710015596,0.05274004746170252,-0.08302544484613461,0.1260338583233534,0.25,0.12,0.25,0.08302544484613461,0.2030254448461346,0.08302544484613461,0.2030254448461346,152.2491242238185,285.8625707751444,386.8523916102982,152.2491242238185,386.8523916102982,False,,-0.08908746805447587,0.9128,1.0,0.10714565158474401,0.973,-0.06725995253829747,0.9128,valid,,,,,False,ok,False,,"Cencora, Inc.",Healthcare,Medical - Distribution,general_dcf,61057151849.0,0.973,0.2767981215871712,0.5179923594370694,0.07089602679319057,0.20590209479398064,0.010527337797762354,0.013030410676343045,0.097128283927292,1.6490599953534308,0.0004753495006402461,-0.02802754545195918,,8.0,2025.0,ttm,2026-08-05,2026-08-14,True,,,,0.08302544484613461,0.053572825792372006,0.125,0.2030254448461346,-0.2030254448461346
61,CLX,105.7,0.03676255203026813,0.07033916697837413,-0.1881895901984535,0.19456146436277777,0.25,0.12,0.25,0.1881895901984535,0.3081895901984535,0.1881895901984535,0.3081895901984535,30.99080233201622,104.55743992678339,175.50854660901533,30.99080233201622,175.50854660901533,False,,-0.010809461430620781,0.7601,1.0,0.19857252728061564,0.9146,-0.04966083302162587,0.7601,valid,,,,,False,ok,False,,The Clorox Company,Consumer Defensive,Household & Personal Products,general_dcf,12781349700.0,0.9146,0.23413402357302607,0.36477327775891955,0.06558217314382424,0.16855185042920184,0.16627615240393642,0.24732142857142858,0.011246102047632878,2.816657936092195,0.010432821091216692,-0.005530567020865851,,8.0,2026.0,ttm,2026-08-07,2026-08-14,True,,,,0.1881895901984535,0.09928626364030782,0.125,0.3081895901984535,-0.3081895901984535
62,BRK-B,504.03,0.03262292078546339,0.07064761036964451,-0.179976082949436,0.16917254535200055,0.25,0.12,0.25,0.179976082949436,0.299976082949436,0.179976082949436,0.299976082949436,186.89125619571533,709.0700577641206,1101.1574712690674,186.89125619571533,1101.1574712690674,False,,0.4068012970738264,0.6,0.8,0.19257431415071827,0.2635723426046663,-0.04935238963035549,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,insurance,1087118917487.9999,,,,,,,,,,,,,,,,,2026-08-14,True,2156853595.0002975,0.615,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model,0.179976082949436,0.09628715707535913,0.125,0.299976082949436,-0.299976082949436
63,CPRT,31.61,0.0321449108887464,0.03856377513147893,-0.036095735407434375,0.08754782869946212,0.0,0.12,0.0,0.036095735407434375,0.15609573540743438,0.036095735407434375,0.15609573540743438,18.364401120697536,25.12509809208653,30.774007846919904,18.364401120697536,30.774007846919904,False,,-0.2051534928159907,0.8392,0.95,0.06814578205344825,0.978,-0.08143622486852106,0.79724,valid,,,,,False,ok,False,,"Copart, Inc.",Industrials,Specialty Business Services,general_dcf,29264900946.0,0.978,0.2961389065373297,0.3038365386306291,0.0974151001211051,0.1987238064162246,0.3705266255577967,0.36566622841310176,0.14458048241388965,-2.1418830709916064,0.00831613687897748,0.0002110956201459846,,8.0,2025.0,ttm,2026-05-29,2026-08-14,True,,,,0.036095735407434375,0.034072891026724124,0.0,0.15609573540743438,-0.15609573540743438
64,UNH,401.73,0.029264557829810675,0.023875267803668998,-0.017417329052113902,0.08672502476401861,0.0,0.12,0.0,0.017417329052113902,0.1374173290521139,0.017417329052113902,0.1374173290521139,263.7582680056965,309.3956224409197,423.61277995031116,263.7582680056965,423.61277995031116,False,,-0.22984187777631826,0.671571,0.85,0.06642404690806626,0.7709,-0.096124732196331,0.57083535,valid,,,forward_roic_floor_hit;reinvestment_cap_hit,,False,ok,False,,UnitedHealth Group Incorporated,Healthcare,Medical - Healthcare Plans,general_dcf,364828851419.0,0.7709,0.11664574601678894,-0.07804786860320123,0.07342597869985996,0.043219767316928975,0.08231835080659637,0.0481550844313519,0.10236402697783231,1.6124186279419128,0.0025432324534448558,-0.015683275784179607,incremental_roic_below_wacc,8.0,2025.0,ttm,2026-08-10,2026-08-14,True,,,,0.017417329052113902,0.03321202345403313,0.0,0.1374173290521139,-0.1374173290521139
65,DRI,225.26,0.02824440715776294,0.050373925967142005,-0.16490554129122753,0.17713531798799528,0.25,0.12,0.25,0.16490554129122753,0.2849055412912275,0.16490554129122753,0.2849055412912275,71.31086547915926,201.14488493748834,348.94890235175484,71.31086547915926,348.94890235175484,False,,-0.10705458165014492,0.6272,1.0,0.1822044296396114,0.8235,-0.06962607403285799,0.6272,valid,,,,,False,ok,False,,"Darden Restaurants, Inc.",Consumer Cyclical,Restaurants,general_dcf,25800154776.03001,0.8235,0.17276114672245155,0.2681590505748327,0.07190589348595966,0.10085525323649189,0.11369714016231727,0.11981015676448993,0.06483717505613917,2.7212556555809506,0.006014047410008779,-0.021336182737631826,,8.0,2026.0,ttm,2026-07-24,2026-08-14,True,,,,0.16490554129122753,0.0911022148198057,0.125,0.2849055412912275,-0.2849055412912275
66,RMD,224.46,0.022891262569464763,0.03268515478703197,-0.064257915187045,0.09045265589084012,0.0,0.12,0.0,0.064257915187045,0.18425791518704498,0.064257915187045,0.18425791518704498,116.63123411654092,181.14903261649945,231.649330862222,116.63123411654092,231.649330862222,False,,-0.19295628345139693,0.8899,0.7,0.08965828553894255,0.9648,-0.08731484521296803,0.62293,valid,,,,,False,ok,False,,ResMed Inc.,Healthcare,Medical - Devices,general_dcf,32559355953.0,0.9648,0.2577929435702289,0.37277116338814886,0.08335437427201778,0.17443856929821114,0.280632662862087,0.3347782935106978,0.11695263244741794,-0.3010643943612932,0.01781095526965154,-0.005635670692350492,,8.0,2026.0,annual,2026-08-13,2026-08-14,True,,,,0.064257915187045,0.044829142769471274,0.0,0.18425791518704498,-0.18425791518704498
67,JKHY,153.31,0.020389179682388223,0.03059327531373131,-0.06356395657348911,0.08393412467557937,0.0,0.12,0.0,0.06356395657348911,0.18356395657348912,0.06356395657348911,0.18356395657348912,82.38814757790225,126.7857923018412,159.59365670624973,82.38814757790225,159.59365670624973,False,,-0.17301029090182507,0.9254,1.0,0.07598704062453425,0.9852,-0.08940672468626869,0.9254,valid,,,,,False,ok,False,,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,general_dcf,10892798148.0,0.9852,0.23084539916000513,0.22769864648284072,0.07423395640057451,0.15661144275943062,0.22906459806807788,0.2599518461940248,0.06419713505886548,0.08034156186208843,0.013032019689981193,-0.006887635794286973,,8.0,2025.0,ttm,2026-05-07,2026-08-14,True,,,,0.06356395657348911,0.037993520312267125,0.0,0.18356395657348912,-0.18356395657348912
68,VRTX,505.75,0.01947933761366586,0.029872293773223674,-0.11721265013766238,0.13538541304587848,0.25,0.12,0.25,0.11721265013766238,0.23721265013766238,0.11721265013766238,0.23721265013766238,206.99246411820664,420.7988818149087,669.3361554231853,206.99246411820664,669.3361554231853,False,,-0.16797057476043753,0.6183,1.0,0.1377500315917704,0.8782,-0.09012770622677632,0.6183,valid,,,,,False,ok,False,,Vertex Pharmaceuticals Incorporated,Healthcare,Biotechnology,general_dcf,128361878750.0,0.8782,0.28728024082636705,0.13529162365860806,0.0715052950237619,0.21577494580260514,0.37779085295187886,0.3859223877759559,0.2173528009112493,-1.1532557272138355,0.05889028492684311,-0.004393389129279002,heavy_sbc,8.0,2025.0,ttm,2026-08-04,2026-08-14,True,,,,0.11721265013766238,0.0688750157958852,0.125,0.23721265013766238,-0.23721265013766238
69,WRB,70.51,0.01914882030252671,0.03374989663209926,-0.06916901928624697,0.07826450723215528,0.0,0.12,0.25,0.06916901928624697,0.18916901928624696,0.06916901928624697,0.18916901928624696,49.27252990483313,83.23924077297472,102.77258125389498,49.27252990483313,102.77258125389498,False,,0.18053099947489315,0.6,0.8,0.09171676325920111,0.5919387232185139,-0.08625010336790073,0.48,valid,,,specialist_model_v1,,False,specialist,False,,W. R. Berkley Corporation,Financial Services,Insurance - Property & Casualty,insurance,26249251270.0,,,,,,,,,,,,,,,,,2026-08-14,True,372277000.0,0.294,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model,0.06916901928624697,0.045858381629600556,0.125,0.18916901928624696,-0.18916901928624696
70,SNA,403.56,0.017753713152342265,0.025631000545399754,-0.06374898926296736,0.08350184078153691,0.0,0.12,0.0,0.06374898926296736,0.18374898926296734,0.06374898926296736,0.18374898926296734,215.11526847648196,319.15183895422564,408.49422334190587,215.11526847648196,408.49422334190587,False,,-0.20915888850672604,0.8209,0.7,0.08799841502225214,0.912,-0.09436899945460024,0.57463,valid,,,,,False,ok,False,,Snap-on Incorporated,Industrials,Manufacturing - Tools & Accessories,general_dcf,20874998161.0,0.912,0.1826697670219214,0.16516481002067349,0.08085625689933054,0.10181351012259085,0.2560587847667042,0.2575008242664029,0.046911038224504376,-0.20915720095358295,0.005598621877691645,-0.007435219273921656,,8.0,2025.0,annual,2026-02-12,2026-08-14,True,,,,0.06374898926296736,0.04399920751112607,0.0,0.18374898926296734,-0.18374898926296734
71,SYY,82.99,0.01679848999774551,0.03977341484278442,-0.17031709031434727,0.15796422061976048,0.25,0.12,0.25,0.17031709031434727,0.29031709031434727,0.17031709031434727,0.29031709031434727,24.892454837464925,69.94214136187259,118.85908425859732,24.892454837464925,118.85908425859732,False,,-0.1572220585387084,0.6621,1.0,0.17427765546705387,0.8178,-0.08022658515721558,0.6621,valid,,,,,False,ok,False,,Sysco Corporation,Consumer Defensive,Food Distribution,general_dcf,39684407170.0,0.8178,0.1510280152815579,0.14692294252732546,0.07034367456641444,0.08068434071514347,0.037277182255506566,0.03660426004990953,0.04994089349208797,3.150334608030593,0.0013190604231139973,-0.019409425343016373,elevated_leverage;thin_interest_coverage,8.0,2026.0,ttm,2026-08-04,2026-08-14,True,,,,0.17031709031434727,0.08713882773352694,0.125,0.29031709031434727,-0.29031709031434727
72,BIIB,209.83,0.015870449376961946,0.02339586889138448,-0.08611762422078752,0.10280768394586634,0.0,0.12,0.25,0.08611762422078752,0.2061176242207875,0.08611762422078752,0.2061176242207875,103.74177672435412,168.73622336593172,246.08257772528438,103.74177672435412,246.08257772528438,False,,-0.19584319036395315,0.548694,0.7,0.11700183408332693,0.6495,-0.09660413110861552,0.3840858,valid,,,forward_roic_floor_hit;reinvestment_cap_hit,,False,ok,False,,Biogen Inc.,Healthcare,Drug Manufacturers - General,general_dcf,31003221399.999996,0.6495,0.07426099117084277,-0.11553738708399777,0.0682269122746659,0.006034078896176867,0.2706785477390644,0.19137463559823048,-0.04410238223859042,1.1787085120794762,0.029641408272684647,0.0015956261390392967,incremental_roic_below_wacc,8.0,2025.0,annual,2026-02-06,2026-08-14,True,,,,0.08611762422078752,0.058500917041663464,0.125,0.2061176242207875,-0.2061176242207875
73,PG,144.55,0.015648407771368545,0.02811544155119921,-0.10247769893030631,0.10884044691338207,0.0,0.12,0.25,0.10247769893030631,0.2224776989303063,0.10247769893030631,0.2224776989303063,65.10531264036845,119.77495349587896,169.7584159738628,65.10531264036845,169.7584159738628,False,,-0.17139430303784886,0.8372,1.0,0.11054307292184419,0.8994,-0.09188455844880078,0.8372,valid,,,,,False,ok,False,,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products,general_dcf,343625551843.0,0.8994,0.19913089818715438,0.20048355018762667,0.06973501407887982,0.12939588410827457,0.22175520007394978,0.22690504641970768,0.03657085188392206,1.0949886502531867,0.006020773968195606,-0.008308571708339096,,8.0,2026.0,ttm,2026-08-04,2026-08-14,True,,,,0.10247769893030631,0.055271536460922095,0.125,0.2224776989303063,-0.2224776989303063
74,SWKS,69.62,0.011879987690190361,0.03537105957511816,-0.11440291128819803,0.09118074289872316,0.0,0.12,0.25,0.11440291128819803,0.234402911288198,0.11440291128819803,0.234402911288198,25.68555172752595,50.30060949420005,61.21211287356771,25.68555172752595,61.21211287356771,False,,-0.2774977090749777,0.44451,1.0,0.11945652709346061,0.6714,-0.08462894042488184,0.44451,valid,,,reinvestment_cap_hit,,False,ok,False,,"Skyworks Solutions, Inc.",Technology,Semiconductors,general_dcf,10475915083.0,0.6714,0.05073129070139853,,0.11808855680368806,-0.06735726610228954,0.27206351044866306,0.07892180065269923,0.007895169321973539,-0.15137144321968726,0.04315461943513643,-0.026195630452851004,cyclical_revenue,8.0,2025.0,ttm,2026-07-28,2026-08-14,True,,,,0.11440291128819803,0.059728263546730304,0.125,0.234402911288198,-0.234402911288198
75,DPZ,346.27,0.011520606698468362,0.03478527097031477,-0.13739489921426862,0.11390678406751252,0.0,0.12,0.25,0.13739489921426862,0.2573948992142686,0.13739489921426862,0.2573948992142686,113.07427474062952,266.04946575998207,380.08337495894534,113.07427474062952,380.08337495894534,False,,-0.23167047171287702,0.81342,1.0,0.13124824164089058,0.9859,-0.08521472902968522,0.81342,valid,,,forward_roic_cap_hit,,False,ok,False,,"Domino's Pizza, Inc.",Consumer Cyclical,Restaurants,general_dcf,11455212378.0,0.9859,0.8178818349966508,,0.08070789792183654,0.7371739370748143,0.17766900952576264,0.1953608078260636,0.05337097893699405,4.628759453774648,0.009036448222406748,-0.02632140380006387,elevated_leverage;thin_interest_coverage,8.0,2025.0,ttm,2026-07-20,2026-08-14,True,,,,0.13739489921426862,0.06562412082044529,0.125,0.2573948992142686,-0.2573948992142686
76,KMB,110.39,0.009851077201892652,0.025839002971770268,-0.12093127322150389,0.10865757608553396,0.0,0.12,0.25,0.12093127322150389,0.24093127322150387,0.12093127322150389,0.24093127322150387,44.854993394872764,90.4546512307229,129.6925861697339,44.854993394872764,129.6925861697339,False,,-0.18059016912108972,0.8309,1.0,0.11986742465351892,0.9589,-0.09416099702822972,0.8309,valid,,,,,False,ok,False,,Kimberly-Clark Corporation,Consumer Defensive,Household & Personal Products,general_dcf,36642856600.0,0.9589,0.2211245952274063,,0.06831379766823606,0.15281079755917024,0.13873102540272614,0.12381527316631452,-0.010116269221897567,2.003242074927954,0.008131970260223048,-0.004951066355880496,,8.0,2025.0,ttm,2026-08-04,2026-08-14,True,,,,0.12093127322150389,0.05993371232675946,0.125,0.24093127322150387,-0.24093127322150387
77,KIM,24.41,0.008397870455448209,0.0015101028711579367,-0.05698407284574247,0.08755534892521943,0.0,0.12,0.0,0.05698407284574247,0.17698407284574247,0.05698407284574247,0.17698407284574247,18.203836186221803,24.594865544903165,37.13852258998166,18.203836186221803,37.13852258998166,False,,0.007573352925160481,0.6,0.8,0.09026971088548094,0.7401478228448464,-0.11848989712884206,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Kimco Realty Corporation,Real Estate,REIT - Retail,reit,16461859900.0,,,,,,,,,,,,,,,,,2026-08-14,True,674390000.0,0.968,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.05698407284574247,0.04513485544274047,0.0,0.17698407284574247,-0.17698407284574247
78,TXT,89.0,0.005711624484683885,0.01992517192848029,-0.15638140021474095,0.1393775542965159,0.25,0.12,0.25,0.15638140021474095,0.27638140021474095,0.15638140021474095,0.27638140021474095,29.18074378032198,67.21271264588879,107.99818592385465,29.18074378032198,107.99818592385465,False,,-0.24480098150686758,0.62361,0.7,0.16817117725562844,0.6834,-0.10007482807151971,0.436527,valid,,,share_change_floor_hit,,False,ok,False,,Textron Inc.,Industrials,Aerospace & Defense,general_dcf,15306843000.0,0.6834,0.10606703326884692,0.25759232874061827,0.08366921940071817,0.022397813868128752,0.07336775937487461,0.08439759443205622,0.008248732569438255,1.376219512195122,0.0,-0.05701769422892122,,8.0,2025.0,annual,2026-02-11,2026-08-14,True,,,,0.15638140021474095,0.08408558862781422,0.125,0.27638140021474095,-0.27638140021474095
79,PAYX,122.02,0.0052626332122599935,0.01410285957972522,-0.07258145044324918,0.06542626413283871,0.0,0.12,0.0,0.07258145044324918,0.19258145044324917,0.07258145044324918,0.19258145044324917,57.674011247191736,88.12270234155277,111.43262323179295,57.674011247191736,111.43262323179295,False,,-0.2778011609444946,0.893,1.0,0.07221385728804396,0.9848,-0.10589714042027477,0.893,valid,,,,,False,ok,False,,"Paychex, Inc.",Industrials,Staffing & Employment Services,general_dcf,43400422577.0,0.9848,0.26609775216569775,0.11491149872492346,0.08288101025259301,0.18321674191310475,0.39087679209438503,0.3855190417690418,0.08110856046543469,1.1692797399343062,0.014757371007371007,-0.003786515759150011,,8.0,2026.0,ttm,2026-07-17,2026-08-14,True,,,,0.07258145044324918,0.03610692864402198,0.0,0.19258145044324917,-0.19258145044324917
80,BF-B,28.42,0.004965506365988432,0.014831063523888615,-0.04021307248622176,0.030412970902398258,0.0,0.12,0.0,0.04021307248622176,0.16021307248622174,0.04021307248622176,0.16021307248622174,17.453957837147055,22.226448991471266,23.16376063469583,17.453957837147055,23.16376063469583,False,,-0.21792931064492382,0.68283,1.0,0.04482812169431001,0.8683,-0.10516893647611138,0.68283,valid,,,forward_roic_floor_hit;reinvestment_cap_hit,,False,ok,False,,Brown-Forman Corporation,Consumer Defensive,Beverages - Wineries & Distilleries,general_dcf,13253444130.0,0.8683,0.15606011445148024,-0.044201954155991735,0.06870032184124936,0.08735979261023089,0.2998562717978978,0.29022403258655805,0.024138370352259964,1.4959415584415585,0.007044025157232704,-0.014965924395725527,weak_cash_conversion;incremental_roic_below_wacc,8.0,2026.0,ttm,2026-06-12,2026-08-14,True,,,,0.04021307248622176,0.022414060847155005,0.0,0.16021307248622174,-0.16021307248622174
81,HRL,24.54,0.003122584405355181,-0.001621006382629247,-0.06267461357638238,0.0784069639630616,0.0,0.12,0.0,0.06267461357638238,0.18267461357638237,0.06267461357638238,0.18267461357638237,13.39593151426707,17.00209030391095,25.548597051952175,13.39593151426707,25.548597051952175,False,,-0.3071682842742074,0.602154,1.0,0.08247616876972198,0.6897,-0.12162100638262924,0.602154,valid,,,forward_roic_floor_hit;reinvestment_cap_hit,,False,ok,False,,Hormel Foods Corporation,Consumer Defensive,Packaged Foods,general_dcf,13504730100.0,0.6897,0.056166924608703754,-0.8173585816308039,0.06784171878097299,-0.011674794172269236,0.1019744015582596,0.05751382294355734,0.0345289804796276,2.052479806562443,0.0019489468699114664,0.0007539661826108102,incremental_roic_below_wacc,8.0,2025.0,ttm,2026-05-28,2026-08-14,True,,,,0.06267461357638238,0.04123808438486099,0.0,0.18267461357638237,-0.18267461357638237
82,OTIS,72.63,0.0018398905987851571,0.021053952176589542,-0.12815701359650117,0.09340867163846271,0.0,0.12,0.25,0.12815701359650117,0.24815701359650116,0.12815701359650117,0.24815701359650116,25.925361353305714,53.474302062190944,74.07443205814548,25.925361353305714,74.07443205814548,False,,-0.26374360371484307,0.80703,1.0,0.11657194261748195,0.9848,-0.09894604782341046,0.80703,valid,,,forward_roic_cap_hit,,False,ok,False,,Otis Worldwide Corporation,Industrials,Industrial - Machinery,general_dcf,27648014092.000004,0.9848,0.7258816088734021,,0.0796830848186913,0.6461985240547108,0.1447580284207614,0.15351083093018578,0.015981973389793902,3.264120276310443,0.0,-0.029715895277589777,elevated_leverage,8.0,2025.0,ttm,2026-07-23,2026-08-14,True,,,,0.12815701359650117,0.058285971308740976,0.125,0.24815701359650116,-0.24815701359650116
83,ORLY,91.05,0.0011198200794752013,0.01407004324137236,-0.10333413337939415,0.07967332721455024,0.0,0.12,0.25,0.10333413337939415,0.22333413337939415,0.10333413337939415,0.22333413337939415,39.38300842962176,70.45222569806249,93.45769713277193,39.38300842962176,93.45769713277193,False,,-0.22622486877471182,0.9176,1.0,0.0939757302969722,0.9852,-0.10592995675862764,0.9176,valid,,,,,False,ok,False,,"O'Reilly Automotive, Inc.",Consumer Cyclical,Specialty Retail,general_dcf,75454500750.0,0.9852,0.3780374789056834,0.19740063058460058,0.06997955294667633,0.30805792595900705,0.19813277759802017,0.19555891104307527,0.09309116056016165,2.2364087579477303,0.0017398535945232336,-0.036963905694126664,,8.0,2025.0,ttm,2026-08-07,2026-08-14,True,,,,0.10333413337939415,0.0469878651484861,0.125,0.22333413337939415,-0.22333413337939415
84,PFE,26.79,-0.0010548723454121278,0.026980032166466144,-0.26355855469591916,0.20537900098133835,0.25,0.12,0.25,0.26355855469591916,0.38355855469591915,0.26355855469591916,0.38355855469591915,5.511651980825437,21.644204932258575,50.52993766957839,5.511651980825437,50.52993766957839,False,,-0.19207894989702967,0.36855000000000004,1.0,0.25341227783862874,0.7217,-0.09301996783353385,0.36855000000000004,valid,,,forward_roic_floor_hit;reinvestment_cap_hit,,False,ok,False,,Pfizer Inc.,Healthcare,Drug Manufacturers - General,general_dcf,152687997600.0,0.7217,0.10519369352891686,-0.08432284924605535,0.06706371382807697,0.038129979700839894,0.251237204699979,0.250816377794524,0.022244399137135495,2.2825797872340425,0.008815676792101153,-0.001980780018675521,cyclical_revenue;incremental_roic_below_wacc,8.0,2025.0,ttm,2026-08-04,2026-08-14,True,,,,0.26355855469591916,0.12670613891931437,0.125,0.38355855469591915,-0.38355855469591915
85,ABBV,249.46,-0.002511013435287139,0.016359420193475697,-0.16881104185886214,0.1260481477307622,0.25,0.12,0.25,0.16881104185886214,0.28881104185886214,0.16881104185886214,0.28881104185886214,77.3152922912779,194.13593058036858,316.70460663186066,77.3152922912779,316.70460663186066,False,,-0.2217753123532087,0.6489,1.0,0.15796259479481214,0.9234,-0.1036405798065243,0.6489,valid,,,,,False,ok,False,,AbbVie Inc.,Healthcare,Drug Manufacturers - General,general_dcf,440744137126.21,0.9234,0.2913525841078226,,0.06956001600411388,0.22179256810370873,0.28007514501636444,0.29321591650358775,0.09331472871090596,2.402160909226858,0.015614780902550687,-0.0013140619604852244,,8.0,2025.0,ttm,2026-08-03,2026-08-14,True,,,,0.16881104185886214,0.07898129739740607,0.125,0.28881104185886214,-0.28881104185886214
86,SWK,102.07,-0.0032623532912111584,0.019046110223280295,-0.16005727484589438,0.10891564123448916,0.0,0.12,0.25,0.16005727484589438,0.2800572748458944,0.16005727484589438,0.2800572748458944,30.75838020182971,71.51437114489563,103.90936698266027,30.75838020182971,103.90936698266027,False,,-0.2993595459498811,0.6653,1.0,0.14452745804019176,0.6511,-0.10095388977671971,0.6653,valid,,,,,False,ok,False,,"Stanley Black & Decker, Inc.",Industrials,Manufacturing - Tools & Accessories,general_dcf,15414305189.999998,0.6511,0.08719322173373056,,0.09896562602960512,-0.011772404295874561,0.11132867047083822,0.08338962597637677,0.011336139540656154,2.3563185880755744,0.0054724263733939614,-0.008945795663361622,thin_interest_coverage,8.0,2025.0,ttm,2026-07-29,2026-08-14,True,,,,0.16005727484589438,0.07226372902009588,0.125,0.2800572748458944,-0.2800572748458944
87,EBAY,103.14,-0.0037712115605245088,0.006532288709422601,-0.11083288270747284,0.0826834590465296,0.0,0.12,0.25,0.11083288270747284,0.23083288270747282,0.11083288270747284,0.23083288270747282,38.12359217347088,66.71005927044402,90.9757397184195,38.12359217347088,90.9757397184195,False,,-0.3532086555124683,0.6678000000000001,1.0,0.10672417087700123,0.9462,-0.1134677112905774,0.6678000000000001,valid,,,share_change_floor_hit,,False,ok,False,,eBay Inc.,Consumer Cyclical,Specialty Retail,general_dcf,45794160000.0,0.9462,0.25115872807710987,,0.10632109101819143,0.14483763705891844,0.2318380411812394,0.20519653564290474,0.036268770373628634,1.3278916290378604,0.0568631329113924,-0.06439184111788199,heavy_sbc,8.0,2025.0,ttm,2026-08-06,2026-08-14,True,,,,0.11083288270747284,0.053362085438500614,0.125,0.23083288270747282,-0.23083288270747282
88,GEHC,73.69,-0.005094302902580214,0.005140782688977226,-0.10007248654728752,0.06941370955901222,0.0,0.12,0.25,0.10007248654728752,0.2200724865472875,0.10007248654728752,0.2200724865472875,31.238749203238314,50.95156794925482,68.62788823241739,31.238749203238314,68.62788823241739,False,,-0.30856876171454983,0.8676,0.95,0.09021509805314987,0.6536,-0.11485921731102278,0.82422,valid,,,,,False,ok,False,,GE HealthCare Technologies Inc.,Healthcare,Medical - Healthcare Information Services,general_dcf,33284759910.0,0.6536,0.1055053894121165,,0.07844564726571694,0.027059742146399557,0.13391515151515151,0.1270068665711604,0.036502995670744776,2.634564643799472,0.006303030303030303,5.423569159290764e-05,,7.0,2025.0,ttm,2026-07-29,2026-08-14,True,,,,0.10007248654728752,0.045107549026574933,0.125,0.2200724865472875,-0.2200724865472875
89,BR,171.01,-0.005347945851099184,0.009598681144416362,-0.12225103290984403,0.08166188721661458,0.0,0.12,0.25,0.12225103290984403,0.242251032909844,0.12225103290984403,0.242251032909844,63.69843408676565,120.33733362661818,164.674754842065,63.69843408676565,164.674754842065,False,,-0.2963140539932274,0.79371,1.0,0.10814516006322931,0.8688,-0.11040131885558363,0.79371,valid,,,forward_roic_cap_hit,,False,ok,False,,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,general_dcf,19778674580.0,0.8688,0.17361815009713402,2.204962552609776,0.08487697723051722,0.0887411728666168,0.15206242107890017,0.17420545252771055,0.08001766005318234,1.9078157540120053,0.010850187496157866,-0.009615980212059005,,8.0,2026.0,ttm,2026-08-04,2026-08-14,True,,,,0.12225103290984403,0.05407258003161466,0.125,0.242251032909844,-0.242251032909844
